date,eu_2y_pct,us_2y_pct,rate_diff_pp,d_diff_pp,d_diff_lagged_signal,eurusd_close,eurusd_return,position,gross_return,cost,net_return,cum_gross,cum_net
2021-01-19,-0.731981,0.140000,-0.871981,-0.003984,0.006691,1.207729,0.000761,1.000000,0.000761,0.000414,0.000347,1.201481,0.640271
2021-01-20,-0.735394,0.130000,-0.865394,0.006587,-0.003984,1.213887,0.005098,1.000000,0.005098,0.000000,0.005098,1.207607,0.643535
2021-01-21,-0.726498,0.130000,-0.856498,0.008895,0.006587,1.211563,-0.001914,-1.000000,0.001914,0.000413,0.001502,1.209919,0.644501
2021-01-22,-0.732233,0.130000,-0.862233,-0.005734,0.008895,1.216629,0.004182,1.000000,0.004182,0.000411,0.003771,1.214978,0.646932
2021-01-25,-0.747303,0.130000,-0.877303,-0.015071,-0.005734,1.216945,0.000259,1.000000,0.000259,0.000000,0.000259,1.215293,0.647099
2021-01-26,-0.748332,0.110000,-0.858332,0.018972,-0.015071,1.214624,-0.001907,-1.000000,0.001907,0.000412,0.001495,1.217610,0.648067
2021-01-27,-0.758702,0.120000,-0.878702,-0.020371,0.018972,1.216299,0.001379,-1.000000,-0.001379,0.000000,-0.001379,1.215931,0.647173
2021-01-28,-0.760650,0.120000,-0.880650,-0.001948,-0.020371,1.210507,-0.004762,1.000000,-0.004762,0.000413,-0.005175,1.210141,0.643824
2021-01-29,-0.753184,0.110000,-0.863184,0.017466,-0.001948,1.212004,0.001236,-1.000000,-0.001236,0.000413,-0.001649,1.208645,0.642762
2021-02-01,-0.744239,0.110000,-0.854239,0.008946,0.017466,1.212386,0.000315,-1.000000,-0.000315,0.000000,-0.000315,1.208264,0.642560
2021-02-02,-0.734888,0.110000,-0.844888,0.009351,0.008946,1.206869,-0.004550,1.000000,-0.004550,0.000414,-0.004964,1.202766,0.639370
2021-02-03,-0.729331,0.110000,-0.839331,0.005556,0.009351,1.203905,-0.002456,1.000000,-0.002456,0.000000,-0.002456,1.199812,0.637800
2021-02-04,-0.721832,0.110000,-0.831832,0.007500,0.005556,1.204239,0.000277,1.000000,0.000277,0.000000,0.000277,1.200145,0.637976
2021-02-05,-0.725778,0.090000,-0.815778,0.016054,0.007500,1.196673,-0.006283,1.000000,-0.006283,0.000000,-0.006283,1.192605,0.633968
2021-02-08,-0.723205,0.110000,-0.833205,-0.017427,0.016054,1.204877,0.006856,1.000000,0.006856,0.000000,0.006856,1.200781,0.638315
2021-02-09,-0.724952,0.110000,-0.834952,-0.001747,-0.017427,1.205360,0.000400,1.000000,0.000400,0.000000,0.000400,1.201262,0.638570
2021-02-10,-0.729481,0.110000,-0.839481,-0.004529,-0.001747,1.211999,0.005508,-1.000000,-0.005508,0.000413,-0.005921,1.194644,0.634789
2021-02-11,-0.738828,0.110000,-0.848828,-0.009348,-0.004529,1.212121,0.000101,-1.000000,-0.000101,0.000000,-0.000101,1.194524,0.634725
2021-02-12,-0.727225,0.110000,-0.837225,0.011603,-0.009348,1.213151,0.000849,-1.000000,-0.000849,0.000000,-0.000849,1.193510,0.634186
2021-02-15,-0.715654,0.110000,-0.825654,0.011571,0.011603,1.212209,-0.000776,-1.000000,0.000776,0.000000,0.000776,1.194436,0.634678
2021-02-16,-0.713536,0.130000,-0.843536,-0.017882,0.011571,1.213220,0.000833,1.000000,0.000833,0.000412,0.000421,1.195431,0.634946
2021-02-17,-0.710528,0.110000,-0.820528,0.023008,-0.017882,1.209248,-0.003273,1.000000,-0.003273,0.000000,-0.003273,1.191518,0.632867
2021-02-18,-0.696939,0.110000,-0.806939,0.013589,0.023008,1.204800,-0.003678,-1.000000,0.003678,0.000415,0.003263,1.195901,0.634932
2021-02-19,-0.699843,0.110000,-0.809843,-0.002904,0.013589,1.209190,0.003643,1.000000,0.003643,0.000414,0.003230,1.200258,0.636983
2021-02-22,-0.705271,0.110000,-0.815271,-0.005428,-0.002904,1.212636,0.002850,1.000000,0.002850,0.000000,0.002850,1.203678,0.638798
2021-02-23,-0.698742,0.110000,-0.808742,0.006529,-0.005428,1.216680,0.003335,-1.000000,-0.003335,0.000411,-0.003746,1.199664,0.636405
2021-02-24,-0.694219,0.120000,-0.814219,-0.005477,0.006529,1.215214,-0.001204,-1.000000,0.001204,0.000000,0.001204,1.201109,0.637172
2021-02-25,-0.668717,0.170000,-0.838717,-0.024498,-0.005477,1.217137,0.001582,1.000000,0.001582,0.000411,0.001171,1.203009,0.637918
2021-02-26,-0.666673,0.140000,-0.806673,0.032044,-0.024498,1.216042,-0.000900,-1.000000,0.000900,0.000411,0.000489,1.204091,0.638230
2021-03-01,-0.705749,0.130000,-0.835749,-0.029076,0.032044,1.208956,-0.005827,-1.000000,0.005827,0.000000,0.005827,1.211108,0.641949
2021-03-02,-0.704871,0.130000,-0.834871,0.000877,-0.029076,1.205110,-0.003182,1.000000,-0.003182,0.000415,-0.003596,1.207255,0.639640
2021-03-03,-0.700693,0.140000,-0.840693,-0.005822,0.000877,1.208547,0.002852,-1.000000,-0.002852,0.000414,-0.003266,1.203811,0.637551
2021-03-04,-0.706431,0.140000,-0.846431,-0.005738,-0.005822,1.205066,-0.002880,1.000000,-0.002880,0.000415,-0.003295,1.200344,0.635450
2021-03-05,-0.699935,0.140000,-0.839935,0.006497,-0.005738,1.196774,-0.006881,-1.000000,0.006881,0.000418,0.006464,1.208604,0.639558
2021-03-08,-0.695113,0.170000,-0.865113,-0.025178,0.006497,1.192563,-0.003518,-1.000000,0.003518,0.000000,0.003518,1.212856,0.641808
2021-03-09,-0.703093,0.170000,-0.873093,-0.007981,-0.025178,1.185171,-0.006198,1.000000,-0.006198,0.000422,-0.006620,1.205338,0.637559
2021-03-10,-0.694625,0.160000,-0.854625,0.018468,-0.007981,1.189791,0.003898,-1.000000,-0.003898,0.000420,-0.004318,1.200640,0.634806
2021-03-11,-0.706115,0.140000,-0.846115,0.008510,0.018468,1.192606,0.002366,-1.000000,-0.002366,0.000000,-0.002366,1.197799,0.633304
2021-03-12,-0.698813,0.140000,-0.838813,0.007302,0.008510,1.198610,0.005034,1.000000,0.005034,0.000417,0.004617,1.203829,0.636228
2021-03-15,-0.710779,0.140000,-0.850779,-0.011967,0.007302,1.195000,-0.003011,1.000000,-0.003011,0.000000,-0.003011,1.200204,0.634312
2021-03-16,-0.718837,0.150000,-0.868837,-0.018058,-0.011967,1.192577,-0.002027,1.000000,-0.002027,0.000000,-0.002027,1.197771,0.633026
2021-03-17,-0.711490,0.130000,-0.841490,0.027347,-0.018058,1.190165,-0.002023,-1.000000,0.002023,0.000420,0.001603,1.200194,0.634041
2021-03-18,-0.706121,0.160000,-0.866121,-0.024631,0.027347,1.198279,0.006818,-1.000000,-0.006818,0.000000,-0.006818,1.192011,0.629718
2021-03-19,-0.719226,0.160000,-0.879226,-0.013105,-0.024631,1.191824,-0.005387,1.000000,-0.005387,0.000420,-0.005807,1.185590,0.626061
2021-03-22,-0.728554,0.150000,-0.878554,0.000672,-0.013105,1.188312,-0.002947,-1.000000,0.002947,0.000421,0.002526,1.189084,0.627643
2021-03-23,-0.736118,0.150000,-0.886118,-0.007564,0.000672,1.193303,0.004200,-1.000000,-0.004200,0.000000,-0.004200,1.184089,0.625006
2021-03-24,-0.738045,0.140000,-0.878045,0.008072,-0.007564,1.184021,-0.007779,1.000000,-0.007779,0.000422,-0.008201,1.174878,0.619881
2021-03-25,-0.747597,0.140000,-0.887597,-0.009552,0.008072,1.181307,-0.002292,-1.000000,0.002292,0.000423,0.001869,1.177571,0.621039
2021-03-26,-0.744647,0.140000,-0.884647,0.002950,-0.009552,1.177662,-0.003085,1.000000,-0.003085,0.000425,-0.003510,1.173937,0.618859
2021-03-29,-0.741921,0.140000,-0.881921,0.002726,0.002950,1.178800,0.000967,-1.000000,-0.000967,0.000424,-0.001391,1.172803,0.617998
2021-03-30,-0.711646,0.160000,-0.871646,0.010275,0.002726,1.177101,-0.001442,1.000000,-0.001442,0.000425,-0.001867,1.171112,0.616845
2021-03-31,-0.721838,0.160000,-0.881838,-0.010193,0.010275,1.172360,-0.004027,1.000000,-0.004027,0.000000,-0.004027,1.166395,0.614361
2021-04-01,-0.735104,0.170000,-0.905104,-0.023266,-0.010193,1.172883,0.000446,1.000000,0.000446,0.000000,0.000446,1.166915,0.614634
2021-04-02,-0.735104,0.190000,-0.925104,-0.020000,-0.023266,1.177995,0.004358,-1.000000,-0.004358,0.000424,-0.004783,1.161829,0.611695
2021-04-05,-0.735104,0.170000,-0.905104,0.020000,-0.020000,1.176817,-0.001000,-1.000000,0.001000,0.000000,0.001000,1.162992,0.612307
2021-04-06,-0.729548,0.160000,-0.889548,0.015556,0.020000,1.181893,0.004314,-1.000000,-0.004314,0.000000,-0.004314,1.157974,0.609665
2021-04-07,-0.735956,0.160000,-0.895956,-0.006408,0.015556,1.187423,0.004678,1.000000,0.004678,0.000421,0.004257,1.163392,0.612261
2021-04-08,-0.744129,0.140000,-0.884129,0.011828,-0.006408,1.187366,-0.000047,1.000000,-0.000047,0.000000,-0.000047,1.163337,0.612232
2021-04-09,-0.723001,0.160000,-0.883001,0.001128,0.011828,1.191568,0.003539,-1.000000,-0.003539,0.000420,-0.003959,1.159220,0.609808
2021-04-12,-0.728586,0.180000,-0.908586,-0.025585,0.001128,1.190051,-0.001273,1.000000,-0.001273,0.000420,-0.001694,1.157744,0.608775
2021-04-13,-0.728008,0.160000,-0.888008,0.020577,-0.025585,1.191469,0.001191,1.000000,0.001191,0.000000,0.001191,1.159123,0.609501
2021-04-14,-0.723510,0.160000,-0.883510,0.004499,0.020577,1.195414,0.003311,-1.000000,-0.003311,0.000418,-0.003729,1.155285,0.607227
2021-04-15,-0.723745,0.160000,-0.883745,-0.000235,0.004499,1.198610,0.002673,1.000000,0.002673,0.000417,0.002256,1.158373,0.608597
2021-04-16,-0.724437,0.160000,-0.884437,-0.000692,-0.000235,1.197175,-0.001197,1.000000,-0.001197,0.000000,-0.001197,1.156986,0.607869
2021-04-19,-0.702425,0.160000,-0.862425,0.022012,-0.000692,1.196945,-0.000191,-1.000000,0.000191,0.000418,-0.000226,1.157208,0.607731
2021-04-20,-0.708952,0.150000,-0.858952,0.003473,0.022012,1.204529,0.006336,-1.000000,-0.006336,0.000000,-0.006336,1.149876,0.603881
2021-04-21,-0.718846,0.150000,-0.868846,-0.009894,0.003473,1.203239,-0.001071,1.000000,-0.001071,0.000416,-0.001486,1.148644,0.602983
2021-04-22,-0.717495,0.160000,-0.877495,-0.008649,-0.009894,1.203775,0.000445,1.000000,0.000445,0.000000,0.000445,1.149156,0.603252
2021-04-23,-0.716152,0.160000,-0.876152,0.001343,-0.008649,1.201475,-0.001910,-1.000000,0.001910,0.000416,0.001494,1.151351,0.604153
2021-04-26,-0.714476,0.180000,-0.894476,-0.018324,0.001343,1.208985,0.006251,-1.000000,-0.006251,0.000000,-0.006251,1.144155,0.600377
2021-04-27,-0.714346,0.170000,-0.884346,0.010131,-0.018324,1.208167,-0.000677,1.000000,-0.000677,0.000414,-0.001090,1.143381,0.599722
2021-04-28,-0.710662,0.170000,-0.880662,0.003683,0.010131,1.209031,0.000715,-1.000000,-0.000715,0.000414,-0.001128,1.142564,0.599046
2021-04-29,-0.695715,0.160000,-0.855715,0.024948,0.003683,1.213592,0.003773,1.000000,0.003773,0.000412,0.003361,1.146875,0.601059
2021-04-30,-0.704692,0.160000,-0.864692,-0.008977,0.024948,1.212709,-0.000728,1.000000,-0.000728,0.000000,-0.000728,1.146040,0.600622
2021-05-03,-0.703689,0.160000,-0.863689,0.001003,-0.008977,1.202776,-0.008191,1.000000,-0.008191,0.000000,-0.008191,1.136653,0.595702
2021-05-04,-0.715731,0.160000,-0.875731,-0.012043,0.001003,1.206127,0.002786,-1.000000,-0.002786,0.000415,-0.003201,1.133486,0.593795
2021-05-05,-0.714831,0.160000,-0.874831,0.000900,-0.012043,1.201504,-0.003833,1.000000,-0.003833,0.000416,-0.004249,1.129142,0.591272
2021-05-06,-0.717497,0.160000,-0.877497,-0.002666,0.000900,1.200797,-0.000588,-1.000000,0.000588,0.000416,0.000172,1.129806,0.591374
2021-05-07,-0.712453,0.140000,-0.852453,0.025044,-0.002666,1.206855,0.005045,1.000000,0.005045,0.000414,0.004630,1.135506,0.594112
2021-05-10,-0.710303,0.160000,-0.870303,-0.017850,0.025044,1.217108,0.008495,-1.000000,-0.008495,0.000411,-0.008906,1.125859,0.588821
2021-05-11,-0.694741,0.160000,-0.854741,0.015562,-0.017850,1.214093,-0.002477,1.000000,-0.002477,0.000412,-0.002889,1.123071,0.587120
2021-05-12,-0.681134,0.160000,-0.841134,0.013607,0.015562,1.214450,0.000294,-1.000000,-0.000294,0.000412,-0.000706,1.122741,0.586706
2021-05-13,-0.678397,0.160000,-0.838397,0.002736,0.013607,1.207851,-0.005434,1.000000,-0.005434,0.000414,-0.005848,1.116640,0.583275
2021-05-14,-0.675530,0.160000,-0.835530,0.002867,0.002736,1.207729,-0.000100,1.000000,-0.000100,0.000000,-0.000100,1.116528,0.583216
2021-05-17,-0.671655,0.160000,-0.831655,0.003875,0.002867,1.215037,0.006051,1.000000,0.006051,0.000000,0.006051,1.123284,0.586745
2021-05-18,-0.673862,0.160000,-0.833862,-0.002207,0.003875,1.215687,0.000535,1.000000,0.000535,0.000000,0.000535,1.123884,0.587059
2021-05-19,-0.677394,0.160000,-0.837394,-0.003532,-0.002207,1.222400,0.005522,1.000000,0.005522,0.000000,0.005522,1.130090,0.590301
2021-05-20,-0.669785,0.150000,-0.819785,0.017609,-0.003532,1.217285,-0.004184,-1.000000,0.004184,0.000411,0.003773,1.134818,0.592528
2021-05-21,-0.681294,0.170000,-0.851294,-0.031509,0.017609,1.222539,0.004316,-1.000000,-0.004316,0.000000,-0.004316,1.129921,0.589971
2021-05-24,-0.678837,0.150000,-0.828837,0.022457,-0.031509,1.218324,-0.003448,1.000000,-0.003448,0.000410,-0.003858,1.126025,0.587695
2021-05-25,-0.691282,0.150000,-0.841282,-0.012444,0.022457,1.221464,0.002577,-1.000000,-0.002577,0.000409,-0.002987,1.123123,0.585939
2021-05-26,-0.702084,0.140000,-0.842084,-0.000803,-0.012444,1.224909,0.002821,1.000000,0.002821,0.000408,0.002413,1.126291,0.587353
2021-05-27,-0.693915,0.140000,-0.833915,0.008170,-0.000803,1.219260,-0.004612,-1.000000,0.004612,0.000410,0.004202,1.131486,0.589821
2021-05-28,-0.698541,0.140000,-0.838541,-0.004627,0.008170,1.219319,0.000049,-1.000000,-0.000049,0.000000,-0.000049,1.131431,0.589793
2021-05-31,-0.693581,0.140000,-0.833581,0.004960,-0.004627,1.219007,-0.000256,1.000000,-0.000256,0.000410,-0.000666,1.131141,0.589400
2021-06-01,-0.695825,0.160000,-0.855825,-0.022244,0.004960,1.223287,0.003511,-1.000000,-0.003511,0.000409,-0.003920,1.127170,0.587090
2021-06-02,-0.704789,0.130000,-0.834789,0.021036,-0.022244,1.221777,-0.001234,1.000000,-0.001234,0.000409,-0.001643,1.125779,0.586125
2021-06-03,-0.704665,0.160000,-0.864665,-0.029876,0.021036,1.220986,-0.000647,-1.000000,0.000647,0.000410,0.000238,1.126508,0.586264
2021-06-04,-0.712192,0.140000,-0.852192,0.012473,-0.029876,1.213301,-0.006295,1.000000,-0.006295,0.000412,-0.006707,1.119417,0.582332
2021-06-07,-0.707722,0.160000,-0.867722,-0.015530,0.012473,1.216841,0.002918,-1.000000,-0.002918,0.000411,-0.003329,1.116151,0.580394
2021-06-08,-0.708826,0.140000,-0.848826,0.018896,-0.015530,1.219363,0.002073,1.000000,0.002073,0.000410,0.001663,1.118464,0.581359
2021-06-09,-0.725915,0.160000,-0.885915,-0.037089,0.018896,1.217285,-0.001704,-1.000000,0.001704,0.000411,0.001293,1.120370,0.582111
2021-06-10,-0.721357,0.140000,-0.861357,0.024559,-0.037089,1.218200,0.000752,1.000000,0.000752,0.000410,0.000341,1.121212,0.582310
2021-06-11,-0.725420,0.160000,-0.885420,-0.024064,0.024559,1.217256,-0.000775,-1.000000,0.000775,0.000411,0.000365,1.122082,0.582522
2021-06-14,-0.719711,0.160000,-0.879711,0.005710,-0.024064,1.211020,-0.005123,1.000000,-0.005123,0.000413,-0.005535,1.116334,0.579297
2021-06-15,-0.714478,0.160000,-0.874478,0.005233,0.005710,1.212224,0.000994,-1.000000,-0.000994,0.000412,-0.001406,1.115224,0.578483
2021-06-16,-0.716960,0.210000,-0.926960,-0.052483,0.005233,1.212709,0.000400,1.000000,0.000400,0.000412,-0.000012,1.115671,0.578476
2021-06-17,-0.707153,0.230000,-0.937153,-0.010192,-0.052483,1.199559,-0.010844,1.000000,-0.010844,0.000000,-0.010844,1.103572,0.572203
2021-06-18,-0.704006,0.260000,-0.964006,-0.026853,-0.010192,1.191341,-0.006850,-1.000000,0.006850,0.000420,0.006431,1.111132,0.575882
2021-06-21,-0.688265,0.270000,-0.958265,0.005740,-0.026853,1.187366,-0.003337,-1.000000,0.003337,0.000000,0.003337,1.114839,0.577804
2021-06-22,-0.691695,0.250000,-0.941695,0.016571,0.005740,1.191256,0.003276,-1.000000,-0.003276,0.000000,-0.003276,1.111187,0.575911
2021-06-23,-0.696347,0.260000,-0.956347,-0.014653,0.016571,1.193673,0.002029,1.000000,0.002029,0.000419,0.001610,1.113442,0.576838
2021-06-24,-0.697579,0.260000,-0.957579,-0.001231,-0.014653,1.193317,-0.000298,1.000000,-0.000298,0.000000,-0.000298,1.113110,0.576666
2021-06-25,-0.690354,0.280000,-0.970354,-0.012776,-0.001231,1.193033,-0.000239,-1.000000,0.000239,0.000419,-0.000181,1.113376,0.576562
2021-06-28,-0.692621,0.250000,-0.942621,0.027733,-0.012776,1.194215,0.000991,-1.000000,-0.000991,0.000000,-0.000991,1.112272,0.575991
2021-06-29,-0.691555,0.270000,-0.961555,-0.018934,0.027733,1.192890,-0.001109,-1.000000,0.001109,0.000000,0.001109,1.113506,0.576630
2021-06-30,-0.697514,0.250000,-0.947514,0.014041,-0.018934,1.190193,-0.002261,1.000000,-0.002261,0.000420,-0.002681,1.110988,0.575083
2021-07-01,-0.705167,0.250000,-0.955167,-0.007652,0.014041,1.185677,-0.003794,-1.000000,0.003794,0.000422,0.003372,1.115203,0.577023
2021-07-02,-0.711887,0.240000,-0.951887,0.003279,-0.007652,1.184624,-0.000888,1.000000,-0.000888,0.000422,-0.001311,1.114212,0.576267
2021-07-05,-0.704163,0.240000,-0.944163,0.007724,0.003279,1.185621,0.000842,-1.000000,-0.000842,0.000422,-0.001263,1.113274,0.575538
2021-07-06,-0.715037,0.220000,-0.935037,0.009126,0.007724,1.186380,0.000641,1.000000,0.000641,0.000421,0.000219,1.113988,0.575665
2021-07-07,-0.724617,0.220000,-0.944617,-0.009580,0.009126,1.182452,-0.003311,1.000000,-0.003311,0.000000,-0.003311,1.110299,0.573759
2021-07-08,-0.731188,0.190000,-0.921188,0.023429,-0.009580,1.179340,-0.002632,1.000000,-0.002632,0.000000,-0.002632,1.107377,0.572248
2021-07-09,-0.721808,0.230000,-0.951808,-0.030620,0.023429,1.184800,0.004630,-1.000000,-0.004630,0.000422,-0.005052,1.102249,0.569357
2021-07-12,-0.720572,0.230000,-0.950572,0.001236,-0.030620,1.187296,0.002106,1.000000,0.002106,0.000421,0.001685,1.104571,0.570317
2021-07-13,-0.717838,0.260000,-0.977838,-0.027267,0.001236,1.186521,-0.000653,-1.000000,0.000653,0.000421,0.000231,1.105292,0.570449
2021-07-14,-0.721585,0.230000,-0.951585,0.026253,-0.027267,1.177537,-0.007571,1.000000,-0.007571,0.000425,-0.007996,1.096923,0.565887
2021-07-15,-0.731094,0.230000,-0.961094,-0.009509,0.026253,1.183334,0.004923,-1.000000,-0.004923,0.000423,-0.005345,1.091524,0.562863
2021-07-16,-0.736993,0.250000,-0.986993,-0.025899,-0.009509,1.181181,-0.001819,1.000000,-0.001819,0.000423,-0.002242,1.089538,0.561600
2021-07-19,-0.739063,0.210000,-0.949063,0.037930,-0.025899,1.181401,0.000185,-1.000000,-0.000185,0.000423,-0.000609,1.089336,0.561259
2021-07-20,-0.766467,0.200000,-0.966467,-0.017404,0.037930,1.179384,-0.001707,-1.000000,0.001707,0.000000,0.001707,1.091195,0.562216
2021-07-21,-0.763885,0.220000,-0.983885,-0.017418,-0.017404,1.178411,-0.000825,1.000000,-0.000825,0.000424,-0.001249,1.090295,0.561514
2021-07-22,-0.768901,0.200000,-0.968901,0.014984,-0.017418,1.179273,0.000731,-1.000000,-0.000731,0.000424,-0.001155,1.089498,0.560866
2021-07-23,-0.774797,0.220000,-0.994797,-0.025896,0.014984,1.177274,-0.001695,-1.000000,0.001695,0.000000,0.001695,1.091345,0.561816
2021-07-26,-0.777106,0.220000,-0.997106,-0.002310,-0.025896,1.177343,0.000059,1.000000,0.000059,0.000425,-0.000366,1.091409,0.561611
2021-07-27,-0.792341,0.200000,-0.992341,0.004766,-0.002310,1.180777,0.002916,-1.000000,-0.002916,0.000423,-0.003340,1.088226,0.559735
2021-07-28,-0.800179,0.200000,-1.000179,-0.007838,0.004766,1.182313,0.001301,-1.000000,-0.001301,0.000000,-0.001301,1.086811,0.559007
2021-07-29,-0.800244,0.200000,-1.000244,-0.000065,-0.007838,1.184596,0.001931,1.000000,0.001931,0.000422,0.001509,1.088909,0.559851
2021-07-30,-0.803462,0.190000,-0.993462,0.006782,-0.000065,1.189300,0.003971,-1.000000,-0.003971,0.000420,-0.004391,1.084585,0.557392
2021-08-02,-0.807362,0.170000,-0.977362,0.016100,0.006782,1.186704,-0.002182,-1.000000,0.002182,0.000000,0.002182,1.086952,0.558608
2021-08-03,-0.817360,0.170000,-0.987360,-0.009998,0.016100,1.187465,0.000641,1.000000,0.000641,0.000421,0.000220,1.087649,0.558731
2021-08-04,-0.821931,0.170000,-0.991931,-0.004570,-0.009998,1.186944,-0.000439,1.000000,-0.000439,0.000000,-0.000439,1.087172,0.558486
2021-08-05,-0.826350,0.210000,-1.036350,-0.044419,-0.004570,1.183740,-0.002699,-1.000000,0.002699,0.000422,0.002277,1.090106,0.559758
2021-08-06,-0.802592,0.210000,-1.012592,0.023758,-0.044419,1.183572,-0.000142,-1.000000,0.000142,0.000000,0.000142,1.090261,0.559837
2021-08-09,-0.799762,0.230000,-1.029762,-0.017170,0.023758,1.174950,-0.007285,-1.000000,0.007285,0.000000,0.007285,1.098203,0.563915
2021-08-10,-0.798936,0.240000,-1.038936,-0.009174,-0.017170,1.173847,-0.000939,1.000000,-0.000939,0.000426,-0.001365,1.097172,0.563146
2021-08-11,-0.790522,0.230000,-1.020522,0.018414,-0.009174,1.172333,-0.001290,-1.000000,0.001290,0.000426,0.000863,1.098586,0.563632
2021-08-12,-0.790588,0.230000,-1.020588,-0.000066,0.018414,1.174190,0.001584,-1.000000,-0.001584,0.000000,-0.001584,1.096846,0.562739
2021-08-13,-0.786294,0.230000,-1.016294,0.004294,-0.000066,1.173626,-0.000480,1.000000,-0.000480,0.000426,-0.000906,1.096320,0.562229
2021-08-16,-0.790267,0.210000,-1.000267,0.016027,0.004294,1.179468,0.004977,-1.000000,-0.004977,0.000424,-0.005401,1.090863,0.559192
2021-08-17,-0.790048,0.230000,-1.020048,-0.019781,0.016027,1.177995,-0.001249,1.000000,-0.001249,0.000424,-0.001673,1.089501,0.558256
2021-08-18,-0.793723,0.230000,-1.023723,-0.003675,-0.019781,1.170974,-0.005960,1.000000,-0.005960,0.000000,-0.005960,1.083007,0.554929
2021-08-19,-0.791836,0.220000,-1.011836,0.011887,-0.003675,1.170330,-0.000550,-1.000000,0.000550,0.000427,0.000123,1.083603,0.554997
2021-08-20,-0.796015,0.230000,-1.026015,-0.014179,0.011887,1.167660,-0.002282,-1.000000,0.002282,0.000000,0.002282,1.086075,0.556264
2021-08-23,-0.794099,0.230000,-1.024099,0.001916,-0.014179,1.169755,0.001794,1.000000,0.001794,0.000427,0.001367,1.088024,0.557024
2021-08-24,-0.789694,0.240000,-1.029694,-0.005594,0.001916,1.174453,0.004017,-1.000000,-0.004017,0.000426,-0.004442,1.083654,0.554550
2021-08-25,-0.782466,0.230000,-1.012466,0.017228,-0.005594,1.175309,0.000729,1.000000,0.000729,0.000425,0.000303,1.084444,0.554718
2021-08-26,-0.775269,0.250000,-1.025269,-0.012803,0.017228,1.177440,0.001813,-1.000000,-0.001813,0.000425,-0.002238,1.082477,0.553476
2021-08-27,-0.772355,0.220000,-0.992355,0.032914,-0.012803,1.175641,-0.001528,1.000000,-0.001528,0.000425,-0.001954,1.080823,0.552395
2021-08-30,-0.775186,0.200000,-0.975186,0.017169,0.032914,1.179901,0.003624,-1.000000,-0.003624,0.000424,-0.004047,1.076907,0.550159
2021-08-31,-0.765299,0.200000,-0.965299,0.009887,0.017169,1.179690,-0.000178,1.000000,-0.000178,0.000424,-0.000602,1.076715,0.549828
2021-09-01,-0.764779,0.200000,-0.964779,0.000520,0.009887,1.181028,0.001134,1.000000,0.001134,0.000000,0.001134,1.077936,0.550452
2021-09-02,-0.769318,0.200000,-0.969318,-0.004539,0.000520,1.184091,0.002593,1.000000,0.002593,0.000000,0.002593,1.080731,0.551879
2021-09-03,-0.760021,0.210000,-0.970021,-0.000702,-0.004539,1.187648,0.003005,1.000000,0.003005,0.000000,0.003005,1.083978,0.553537
2021-09-06,-0.760253,0.210000,-0.970253,-0.000233,-0.000702,1.188594,0.000796,-1.000000,-0.000796,0.000421,-0.001217,1.083115,0.552864
2021-09-07,-0.745725,0.220000,-0.965725,0.004528,-0.000233,1.187507,-0.000914,-1.000000,0.000914,0.000000,0.000914,1.084105,0.553369
2021-09-08,-0.740681,0.220000,-0.960681,0.005044,0.004528,1.184357,-0.002653,-1.000000,0.002653,0.000000,0.002653,1.086981,0.554837
2021-09-09,-0.754441,0.230000,-0.984441,-0.023761,0.005044,1.181910,-0.002066,1.000000,-0.002066,0.000423,-0.002489,1.084736,0.553456
2021-09-10,-0.750466,0.230000,-0.980466,0.003975,-0.023761,1.182592,0.000577,1.000000,0.000577,0.000000,0.000577,1.085362,0.553776
2021-09-13,-0.752649,0.210000,-0.962649,0.017817,0.003975,1.181195,-0.001181,-1.000000,0.001181,0.000423,0.000758,1.086644,0.554195
2021-09-14,-0.755824,0.210000,-0.965824,-0.003174,0.017817,1.181195,0.000000,1.000000,0.000000,0.000423,-0.000423,1.086644,0.553961
2021-09-15,-0.748362,0.210000,-0.958362,0.007461,-0.003174,1.180498,-0.000590,1.000000,-0.000590,0.000000,-0.000590,1.086002,0.553634
2021-09-16,-0.745180,0.230000,-0.975180,-0.016818,0.007461,1.182000,0.001272,-1.000000,-0.001272,0.000423,-0.001695,1.084621,0.552695
2021-09-17,-0.738558,0.230000,-0.968558,0.006622,-0.016818,1.176747,-0.004443,1.000000,-0.004443,0.000425,-0.004868,1.079802,0.550005
2021-09-20,-0.758767,0.230000,-0.988767,-0.020208,0.006622,1.172993,-0.003190,-1.000000,0.003190,0.000426,0.002764,1.083247,0.551525
2021-09-21,-0.759825,0.220000,-0.979825,0.008942,-0.020208,1.173020,0.000023,1.000000,0.000023,0.000426,-0.000403,1.083272,0.551303
2021-09-22,-0.753264,0.250000,-1.003264,-0.023439,0.008942,1.172292,-0.000621,-1.000000,0.000621,0.000427,0.000195,1.083945,0.551410
2021-09-23,-0.736429,0.270000,-1.006429,-0.003165,-0.023439,1.168770,-0.003004,1.000000,-0.003004,0.000428,-0.003431,1.080689,0.549518
2021-09-24,-0.723510,0.290000,-1.013510,-0.007081,-0.003165,1.174026,0.004497,-1.000000,-0.004497,0.000426,-0.004922,1.075830,0.546813
2021-09-27,-0.723163,0.310000,-1.033163,-0.019653,-0.007081,1.172305,-0.001465,-1.000000,0.001465,0.000000,0.001465,1.077407,0.547614
