date,spy_close,ma200,position,bench_return,gross_return,cost,net_return,cum_strategy,cum_benchmark
2020-10-27,312.718384,286.843031,1.000000,-0.003447,-0.003447,0.000000,-0.003447,2.343447,3.697376
2020-10-28,302.029999,286.860796,1.000000,-0.034179,-0.034179,0.000000,-0.034179,2.263350,3.571004
2020-10-29,305.099731,286.890536,1.000000,0.010164,0.010164,0.000000,0.010164,2.286354,3.607298
2020-10-30,301.919128,286.891932,1.000000,-0.010425,-0.010425,0.000000,-0.010425,2.262520,3.569693
2020-11-02,305.303040,286.905553,1.000000,0.011208,0.011208,0.000000,0.011208,2.287878,3.609702
2020-11-03,310.693481,286.949088,1.000000,0.017656,0.017656,0.000000,0.017656,2.328273,3.673435
2020-11-04,317.637268,287.027160,1.000000,0.022349,0.022349,0.000000,0.022349,2.380308,3.755534
2020-11-05,323.832062,287.134474,1.000000,0.019503,0.019503,0.000000,0.019503,2.426731,3.828777
2020-11-06,323.758118,287.254864,1.000000,-0.000228,-0.000228,0.000000,-0.000228,2.426176,3.827903
2020-11-09,327.826324,287.419613,1.000000,0.012566,0.012566,0.000000,0.012566,2.456663,3.876002
2020-11-10,327.345581,287.566508,1.000000,-0.001466,-0.001466,0.000000,-0.001466,2.453060,3.870318
2020-11-11,329.777344,287.726792,1.000000,0.007429,0.007429,0.000000,0.007429,2.471283,3.899070
2020-11-12,326.578125,287.866249,1.000000,-0.009701,-0.009701,0.000000,-0.009701,2.447309,3.861245
2020-11-13,331.099457,288.055430,1.000000,0.013845,0.013845,0.000000,0.013845,2.481191,3.914702
2020-11-16,335.232361,288.254383,1.000000,0.012482,0.012482,0.000000,0.012482,2.512162,3.963567
2020-11-17,333.429413,288.421808,1.000000,-0.005378,-0.005378,0.000000,-0.005378,2.498651,3.942250
2020-11-18,329.416626,288.551850,1.000000,-0.012035,-0.012035,0.000000,-0.012035,2.468580,3.894805
2020-11-19,330.803528,288.683721,1.000000,0.004210,0.004210,0.000000,0.004210,2.478973,3.911203
2020-11-20,328.538361,288.812379,1.000000,-0.006847,-0.006847,0.000000,-0.006847,2.461999,3.884421
2020-11-23,330.507721,288.939582,1.000000,0.005994,0.005994,0.000000,0.005994,2.476757,3.907706
2020-11-24,335.833405,289.090769,1.000000,0.016114,0.016114,0.000000,0.016114,2.516666,3.970673
2020-11-25,335.315643,289.229523,1.000000,-0.001542,-0.001542,0.000000,-0.001542,2.512786,3.964551
2020-11-27,336.249512,289.374587,1.000000,0.002785,0.002785,0.000000,0.002785,2.519784,3.975593
2020-11-30,334.760864,289.509747,1.000000,-0.004427,-0.004427,0.000000,-0.004427,2.508629,3.957992
2020-12-01,338.422272,289.667179,1.000000,0.010937,0.010937,0.000000,0.010937,2.536067,4.001282
2020-12-02,339.134186,289.820832,1.000000,0.002104,0.002104,0.000000,0.002104,2.541402,4.009699
2020-12-03,339.041779,289.980359,1.000000,-0.000272,-0.000272,0.000000,-0.000272,2.540709,4.008607
2020-12-04,341.963562,290.170309,1.000000,0.008618,0.008618,0.000000,0.008618,2.562604,4.043152
2020-12-07,341.260834,290.407153,1.000000,-0.002055,-0.002055,0.000000,-0.002055,2.557338,4.034843
2020-12-08,342.259399,290.693517,1.000000,0.002926,0.002926,0.000000,0.002926,2.564821,4.046650
2020-12-09,339.189728,290.969774,1.000000,-0.008969,-0.008969,0.000000,-0.008969,2.541818,4.010356
2020-12-10,339.078796,291.309238,1.000000,-0.000327,-0.000327,0.000000,-0.000327,2.540986,4.009044
2020-12-11,338.681183,291.652410,1.000000,-0.001173,-0.001173,0.000000,-0.001173,2.538007,4.004343
2020-12-14,337.164856,291.929526,1.000000,-0.004477,-0.004477,0.000000,-0.004477,2.526644,3.986415
2020-12-15,341.723114,292.269769,1.000000,0.013519,0.013519,0.000000,0.013519,2.560802,4.040309
2020-12-16,342.259399,292.555176,1.000000,0.001569,0.001569,0.000000,0.001569,2.564821,4.046650
2020-12-17,344.173248,292.897552,1.000000,0.005592,0.005592,0.000000,0.005592,2.579163,4.069278
2020-12-18,342.799072,293.255845,1.000000,-0.003993,-0.003993,0.000000,-0.003993,2.568865,4.053030
2020-12-21,341.573425,293.713882,1.000000,-0.003575,-0.003575,0.000000,-0.003575,2.559681,4.038539
2020-12-22,340.997681,294.104369,1.000000,-0.001686,-0.001686,0.000000,-0.001686,2.555366,4.031732
2020-12-23,341.304108,294.560467,1.000000,0.000899,0.000899,0.000000,0.000899,2.557662,4.035355
2020-12-24,342.631958,295.142841,1.000000,0.003891,0.003891,0.000000,0.003891,2.567613,4.051055
2020-12-28,345.575409,295.643267,1.000000,0.008591,0.008591,0.000000,0.008591,2.589671,4.085856
2020-12-29,344.916168,296.274708,1.000000,-0.001908,-0.001908,0.000000,-0.001908,2.584731,4.078062
2020-12-30,345.408264,296.849589,1.000000,0.001427,0.001427,0.000000,0.001427,2.588418,4.083880
2020-12-31,347.163177,297.491581,1.000000,0.005081,0.005081,0.000000,0.005081,2.601569,4.104629
2021-01-04,342.436920,298.107618,1.000000,-0.013614,-0.013614,0.000000,-0.013614,2.566152,4.048749
2021-01-05,344.795441,298.782686,1.000000,0.006887,0.006887,0.000000,0.006887,2.583826,4.076634
2021-01-06,346.856720,299.494878,1.000000,0.005978,0.005978,0.000000,0.005978,2.599273,4.101005
2021-01-07,352.010193,300.140233,1.000000,0.014858,0.014858,0.000000,0.014858,2.637892,4.161937
2021-01-08,354.015839,300.778929,1.000000,0.005698,0.005698,0.000000,0.005698,2.652922,4.185650
2021-01-11,351.629456,301.339632,1.000000,-0.006741,-0.006741,0.000000,-0.006741,2.635039,4.157435
2021-01-12,351.703735,301.936372,1.000000,0.000211,0.000211,0.000000,0.000211,2.635595,4.158313
2021-01-13,352.650940,302.500120,1.000000,0.002693,0.002693,0.000000,0.002693,2.642693,4.169512
2021-01-14,351.415985,303.075571,1.000000,-0.003502,-0.003502,0.000000,-0.003502,2.633439,4.154911
2021-01-15,348.853149,303.691388,1.000000,-0.007293,-0.007293,0.000000,-0.007293,2.614233,4.124610
2021-01-19,351.592285,304.294860,1.000000,0.007852,0.007852,0.000000,0.007852,2.634760,4.156996
2021-01-20,356.457916,304.939348,1.000000,0.013839,0.013839,0.000000,0.013839,2.671222,4.214524
2021-01-21,356.782867,305.509039,1.000000,0.000912,0.000912,0.000000,0.000912,2.673657,4.218366
2021-01-22,355.520050,306.071178,1.000000,-0.003539,-0.003539,0.000000,-0.003539,2.664194,4.203435
2021-01-25,356.922150,306.599527,1.000000,0.003944,0.003944,0.000000,0.003944,2.674701,4.220012
2021-01-26,356.365021,307.105973,1.000000,-0.001561,-0.001561,0.000000,-0.001561,2.670526,4.213425
2021-01-27,347.655396,307.580515,1.000000,-0.024440,-0.024440,0.000000,-0.024440,2.605258,4.110448
2021-01-28,350.645264,308.032736,1.000000,0.008600,0.008600,0.000000,0.008600,2.627663,4.145799
2021-01-29,343.625458,308.477501,1.000000,-0.020020,-0.020020,0.000000,-0.020020,2.575058,4.062801
2021-02-01,349.345276,308.944722,1.000000,0.016646,0.016646,0.000000,0.016646,2.617921,4.130428
2021-02-02,354.285126,309.402076,1.000000,0.014140,0.014140,0.000000,0.014140,2.654940,4.188834
2021-02-03,354.563690,309.883974,1.000000,0.000786,0.000786,0.000000,0.000786,2.657027,4.192127
2021-02-04,358.593536,310.425218,1.000000,0.011366,0.011366,0.000000,0.011366,2.687226,4.239774
2021-02-05,360.004883,310.945737,1.000000,0.003936,0.003936,0.000000,0.003936,2.697802,4.256461
2021-02-08,362.604858,311.479348,1.000000,0.007222,0.007222,0.000000,0.007222,2.717286,4.287201
2021-02-09,362.363434,311.993919,1.000000,-0.000666,-0.000666,0.000000,-0.000666,2.715477,4.284347
2021-02-10,362.205536,312.488995,1.000000,-0.000436,-0.000436,0.000000,-0.000436,2.714293,4.282480
2021-02-11,362.790527,312.993048,1.000000,0.001615,0.001615,0.000000,0.001615,2.718677,4.289396
2021-02-12,364.582611,313.471770,1.000000,0.004940,0.004940,0.000000,0.004940,2.732107,4.310585
2021-02-16,364.266876,313.961429,1.000000,-0.000866,-0.000866,0.000000,-0.000866,2.729741,4.306852
2021-02-17,364.350555,314.486760,1.000000,0.000230,0.000230,0.000000,0.000230,2.730368,4.307841
2021-02-18,362.799835,315.000761,1.000000,-0.004256,-0.004256,0.000000,-0.004256,2.718747,4.289506
2021-02-19,362.159149,315.499549,1.000000,-0.001766,-0.001766,0.000000,-0.001766,2.713946,4.281931
2021-02-22,359.373566,315.993302,1.000000,-0.007692,-0.007692,0.000000,-0.007692,2.693071,4.248996
2021-02-23,359.809967,316.473513,1.000000,0.001214,0.001214,0.000000,0.001214,2.696342,4.254156
2021-02-24,363.774780,316.951726,1.000000,0.011019,0.011019,0.000000,0.011019,2.726053,4.301033
2021-02-25,355.009399,317.385837,1.000000,-0.024096,-0.024096,0.000000,-0.024096,2.660367,4.197397
2021-02-26,353.180115,317.837529,1.000000,-0.005153,-0.005153,0.000000,-0.005153,2.646659,4.175769
2021-03-01,361.741272,318.355269,1.000000,0.024240,0.024240,0.000000,0.024240,2.710814,4.276990
2021-03-02,358.918579,318.843447,1.000000,-0.007803,-0.007803,0.000000,-0.007803,2.689662,4.243617
2021-03-03,354.164398,319.301848,1.000000,-0.013246,-0.013246,0.000000,-0.013246,2.654035,4.187407
2021-03-04,349.781769,319.698360,1.000000,-0.012375,-0.012375,0.000000,-0.012375,2.621192,4.135589
2021-03-05,356.216400,320.140935,1.000000,0.018396,0.018396,0.000000,0.018396,2.669412,4.211668
2021-03-08,354.442963,320.551905,1.000000,-0.004979,-0.004979,0.000000,-0.004979,2.656122,4.190700
2021-03-09,359.503571,320.997576,1.000000,0.014278,0.014278,0.000000,0.014278,2.694046,4.250533
2021-03-10,361.741272,321.451869,1.000000,0.006224,0.006224,0.000000,0.006224,2.710814,4.276990
2021-03-11,365.409088,321.907813,1.000000,0.010139,0.010139,0.000000,0.010139,2.738300,4.320356
2021-03-12,365.901215,322.345817,1.000000,0.001347,0.001347,0.000000,0.001347,2.741988,4.326175
2021-03-15,368.083252,322.797298,1.000000,0.005963,0.005963,0.000000,0.005963,2.758340,4.351974
2021-03-16,367.618988,323.240269,1.000000,-0.001261,-0.001261,0.000000,-0.001261,2.754861,4.346485
2021-03-17,368.872498,323.683870,1.000000,0.003410,0.003410,0.000000,0.003410,2.764254,4.361305
2021-03-18,363.505524,324.089037,1.000000,-0.014550,-0.014550,0.000000,-0.014550,2.724035,4.297850
2021-03-19,362.832977,324.472045,1.000000,-0.001850,-0.001850,0.000000,-0.001850,2.718995,4.289898
2021-03-22,365.730103,324.873298,1.000000,0.007985,0.007985,0.000000,0.007985,2.740706,4.324152
2021-03-23,362.851532,325.223574,1.000000,-0.007871,-0.007871,0.000000,-0.007871,2.719134,4.290117
2021-03-24,361.007019,325.546932,1.000000,-0.005083,-0.005083,0.000000,-0.005083,2.705312,4.268309
2021-03-25,363.037903,325.891493,1.000000,0.005626,0.005626,0.000000,0.005626,2.720531,4.292321
2021-03-26,368.888336,326.273512,1.000000,0.016115,0.016115,0.000000,0.016115,2.764373,4.361493
2021-03-29,368.701874,326.738906,1.000000,-0.000505,-0.000505,0.000000,-0.000505,2.762976,4.359288
2021-03-30,367.723785,327.182906,1.000000,-0.002653,-0.002653,0.000000,-0.002653,2.755646,4.347724
2021-03-31,369.214294,327.621338,1.000000,0.004053,0.004053,0.000000,0.004053,2.766816,4.365347
2021-04-01,373.201477,328.052613,1.000000,0.010799,0.010799,0.000000,0.010799,2.796695,4.412488
2021-04-05,378.558044,328.516630,1.000000,0.014353,0.014353,0.000000,0.014353,2.836836,4.475821
2021-04-06,378.334442,328.978979,1.000000,-0.000591,-0.000591,0.000000,-0.000591,2.835160,4.473177
2021-04-07,378.772339,329.451686,1.000000,0.001157,0.001157,0.000000,0.001157,2.838442,4.478355
2021-04-08,380.570251,329.924266,1.000000,0.004747,0.004747,0.000000,0.004747,2.851915,4.499612
2021-04-09,383.336975,330.404094,1.000000,0.007270,0.007270,0.000000,0.007270,2.872648,4.532324
2021-04-12,383.476807,330.921274,1.000000,0.000365,0.000365,0.000000,0.000365,2.873696,4.533977
2021-04-13,384.613342,331.429126,1.000000,0.002964,0.002964,0.000000,0.002964,2.882213,4.547415
2021-04-14,383.299805,331.964024,1.000000,-0.003415,-0.003415,0.000000,-0.003415,2.872370,4.531884
2021-04-15,387.417389,332.499203,1.000000,0.010742,0.010742,0.000000,0.010742,2.903226,4.580568
2021-04-16,388.712311,333.022899,1.000000,0.003342,0.003342,0.000000,0.003342,2.912930,4.595878
2021-04-19,386.802551,333.527101,1.000000,-0.004913,-0.004913,0.000000,-0.004913,2.898618,4.573299
2021-04-20,383.970551,334.009268,1.000000,-0.007322,-0.007322,0.000000,-0.007322,2.877396,4.539815
2021-04-21,387.603790,334.487408,1.000000,0.009462,0.009462,0.000000,0.009462,2.904623,4.582772
2021-04-22,384.063690,334.962905,1.000000,-0.009133,-0.009133,0.000000,-0.009133,2.878094,4.540916
2021-04-23,388.227936,335.448171,1.000000,0.010843,0.010843,0.000000,0.010843,2.909300,4.590151
2021-04-26,389.038300,335.945778,1.000000,0.002087,0.002087,0.000000,0.002087,2.915373,4.599733
2021-04-27,388.954559,336.428185,1.000000,-0.000215,-0.000215,0.000000,-0.000215,2.914745,4.598742
2021-04-28,388.842743,336.922696,1.000000,-0.000287,-0.000287,0.000000,-0.000287,2.913907,4.597420
2021-04-29,391.320618,337.410809,1.000000,0.006372,0.006372,0.000000,0.006372,2.932476,4.626717
2021-04-30,388.749603,337.872576,1.000000,-0.006570,-0.006570,0.000000,-0.006570,2.913209,4.596319
2021-05-03,389.587952,338.343415,1.000000,0.002157,0.002157,0.000000,0.002157,2.919492,4.606231
2021-05-04,387.184479,338.797955,1.000000,-0.006169,-0.006169,0.000000,-0.006169,2.901481,4.577814
2021-05-05,387.305664,339.241129,1.000000,0.000313,0.000313,0.000000,0.000313,2.902389,4.579247
2021-05-06,390.398529,339.696590,1.000000,0.007986,0.007986,0.000000,0.007986,2.925566,4.615815
2021-05-07,393.239838,340.157739,1.000000,0.007278,0.007278,0.000000,0.007278,2.946858,4.649409
2021-05-10,389.345764,340.617376,1.000000,-0.009903,-0.009903,0.000000,-0.009903,2.917677,4.603368
2021-05-11,385.871033,341.069217,1.000000,-0.008925,-0.008925,0.000000,-0.008925,2.891638,4.562285
2021-05-12,377.673065,341.469292,1.000000,-0.021245,-0.021245,0.000000,-0.021245,2.830204,4.465358
2021-05-13,382.209839,341.901492,1.000000,0.012012,0.012012,0.000000,0.012012,2.864202,4.518997
2021-05-14,388.078796,342.344848,1.000000,0.015355,0.015355,0.000000,0.015355,2.908182,4.588388
2021-05-17,387.091339,342.788608,1.000000,-0.002544,-0.002544,0.000000,-0.002544,2.900783,4.576713
2021-05-18,383.756317,343.203905,1.000000,-0.008616,-0.008616,0.000000,-0.008616,2.875791,4.537282
2021-05-19,382.750183,343.603719,1.000000,-0.002622,-0.002622,0.000000,-0.002622,2.868251,4.525386
2021-05-20,386.867767,344.018273,1.000000,0.010758,0.010758,0.000000,0.010758,2.899107,4.574070
2021-05-21,386.550995,344.421804,1.000000,-0.000819,-0.000819,0.000000,-0.000819,2.896733,4.570324
2021-05-24,390.491638,344.834816,1.000000,0.010194,0.010194,0.000000,0.010194,2.926264,4.616916
2021-05-25,389.625275,345.242391,1.000000,-0.002219,-0.002219,0.000000,-0.002219,2.919771,4.606673
2021-05-26,390.398529,345.649229,1.000000,0.001985,0.001985,0.000000,0.001985,2.925566,4.615815
2021-05-27,390.603455,346.069845,1.000000,0.000525,0.000525,0.000000,0.000525,2.927102,4.618238
2021-05-28,391.302094,346.472589,1.000000,0.001789,0.001789,0.000000,0.001789,2.932337,4.626498
2021-06-01,390.957397,346.876418,1.000000,-0.000881,-0.000881,0.000000,-0.000881,2.929754,4.622423
2021-06-02,391.572205,347.283275,1.000000,0.001573,0.001573,0.000000,0.001573,2.934361,4.629692
2021-06-03,390.119049,347.677940,1.000000,-0.003711,-0.003711,0.000000,-0.003711,2.923472,4.612511
2021-06-04,393.686981,348.087083,1.000000,0.009146,0.009146,0.000000,0.009146,2.950209,4.654696
2021-06-07,393.304993,348.500809,1.000000,-0.000970,-0.000970,0.000000,-0.000970,2.947346,4.650179
2021-06-08,393.388855,348.910119,1.000000,0.000213,0.000213,0.000000,0.000213,2.947975,4.651171
2021-06-09,392.801941,349.310969,1.000000,-0.001492,-0.001492,0.000000,-0.001492,2.943577,4.644231
2021-06-10,394.627838,349.705108,1.000000,0.004648,0.004648,0.000000,0.004648,2.957260,4.665820
2021-06-11,395.279968,350.096984,1.000000,0.001653,0.001653,0.000000,0.001653,2.962146,4.673530
2021-06-14,396.165009,350.477398,1.000000,0.002239,0.002239,0.000000,0.002239,2.968779,4.683994
2021-06-15,395.438293,350.850680,1.000000,-0.001834,-0.001834,0.000000,-0.001834,2.963333,4.675402
2021-06-16,393.230469,351.202562,1.000000,-0.005583,-0.005583,0.000000,-0.005583,2.946788,4.649298
2021-06-17,393.100098,351.559640,1.000000,-0.000332,-0.000332,0.000000,-0.000332,2.945811,4.647757
2021-06-18,387.796936,351.875053,1.000000,-0.013491,-0.013491,0.000000,-0.013491,2.906070,4.585055
2021-06-21,393.348602,352.194741,1.000000,0.014316,0.014316,0.000000,0.014316,2.947673,4.650695
2021-06-22,395.451630,352.581626,1.000000,0.005346,0.005346,0.000000,0.005346,2.963433,4.675560
2021-06-23,394.974945,352.979113,1.000000,-0.001205,-0.001205,0.000000,-0.001205,2.959861,4.669924
2021-06-24,397.311554,353.431382,1.000000,0.005916,0.005916,0.000000,0.005916,2.977371,4.697550
2021-06-25,398.722778,353.860408,1.000000,0.003552,0.003552,0.000000,0.003552,2.987946,4.714235
2021-06-28,399.526581,354.320621,1.000000,0.002016,0.002016,0.000000,0.002016,2.993970,4.723739
2021-06-29,399.741638,354.781126,1.000000,0.000538,0.000538,0.000000,0.000538,2.995581,4.726282
2021-06-30,400.078003,355.223053,1.000000,0.000841,0.000841,0.000000,0.000841,2.998102,4.730259
2021-07-01,402.293121,355.668182,1.000000,0.005537,0.005537,0.000000,0.005537,3.014702,4.756449
2021-07-02,405.368042,356.134901,1.000000,0.007643,0.007643,0.000000,0.007643,3.037744,4.792805
2021-07-06,404.629669,356.611650,1.000000,-0.001821,-0.001821,0.000000,-0.001821,3.032211,4.784075
2021-07-07,406.059631,357.113353,1.000000,0.003534,0.003534,0.000000,0.003534,3.042927,4.800982
2021-07-08,402.751068,357.615525,1.000000,-0.008148,-0.008148,0.000000,-0.008148,3.018133,4.761863
2021-07-09,407.050415,358.123799,1.000000,0.010675,0.010675,0.000000,0.010675,3.050352,4.812696
2021-07-12,408.508362,358.674775,1.000000,0.003582,0.003582,0.000000,0.003582,3.061277,4.829934
2021-07-13,407.115845,359.214813,1.000000,-0.003409,-0.003409,0.000000,-0.003409,3.050842,4.813470
2021-07-14,407.723358,359.733710,1.000000,0.001492,0.001492,0.000000,0.001492,3.055395,4.820652
2021-07-15,406.330597,360.220402,1.000000,-0.003416,-0.003416,0.000000,-0.003416,3.044958,4.804185
2021-07-16,403.143677,360.699573,1.000000,-0.007843,-0.007843,0.000000,-0.007843,3.021075,4.766505
2021-07-19,397.190063,361.137325,1.000000,-0.014768,-0.014768,0.000000,-0.014768,2.976460,4.696114
2021-07-20,402.881927,361.593598,1.000000,0.014330,0.014330,0.000000,0.014330,3.019114,4.763410
2021-07-21,406.143829,362.080974,1.000000,0.008096,0.008096,0.000000,0.008096,3.043558,4.801977
2021-07-22,406.994324,362.545234,1.000000,0.002094,0.002094,0.000000,0.002094,3.049931,4.812033
2021-07-23,411.181519,363.052760,1.000000,0.010288,0.010288,0.000000,0.010288,3.081309,4.861539
2021-07-26,412.190796,363.538379,1.000000,0.002455,0.002455,0.000000,0.002455,3.088873,4.873472
2021-07-27,410.312225,364.000645,1.000000,-0.004558,-0.004558,0.000000,-0.004558,3.074795,4.851261
2021-07-28,410.144043,364.447876,1.000000,-0.000410,-0.000410,0.000000,-0.000410,3.073535,4.849273
2021-07-29,411.845032,364.877816,1.000000,0.004147,0.004147,0.000000,0.004147,3.086282,4.869384
2021-07-30,409.844940,365.308389,1.000000,-0.004856,-0.004856,0.000000,-0.004856,3.071293,4.845737
2021-08-02,408.985077,365.744832,1.000000,-0.002098,-0.002098,0.000000,-0.002098,3.064850,4.835570
2021-08-03,412.312256,366.199900,1.000000,0.008135,0.008135,0.000000,0.008135,3.089783,4.874908
2021-08-04,410.284180,366.645798,1.000000,-0.004919,-0.004919,0.000000,-0.004919,3.074585,4.850930
2021-08-05,412.882507,367.129097,1.000000,0.006333,0.006333,0.000000,0.006333,3.094056,4.881651
2021-08-06,413.564789,367.609474,1.000000,0.001652,0.001652,0.000000,0.001652,3.099169,4.889718
2021-08-09,413.228241,368.091174,1.000000,-0.000814,-0.000814,0.000000,-0.000814,3.096647,4.885738
2021-08-10,413.742310,368.566752,1.000000,0.001244,0.001244,0.000000,0.001244,3.100499,4.891817
2021-08-11,414.770416,369.042062,1.000000,0.002485,0.002485,0.000000,0.002485,3.108204,4.903972
2021-08-12,416.013428,369.553129,1.000000,0.002997,0.002997,0.000000,0.002997,3.117519,4.918669
2021-08-13,416.770538,370.073389,1.000000,0.001820,0.001820,0.000000,0.001820,3.123192,4.927620
2021-08-16,417.751892,370.651999,1.000000,0.002355,0.002355,0.000000,0.002355,3.130546,4.939223
2021-08-17,415.013428,371.201567,1.000000,-0.006555,-0.006555,0.000000,-0.006555,3.110025,4.906845
2021-08-18,410.471161,371.744328,1.000000,-0.010945,-0.010945,0.000000,-0.010945,3.075986,4.853141
2021-08-19,411.106689,372.273346,1.000000,0.001548,0.001548,0.000000,0.001548,3.080749,4.860655
2021-08-20,414.377869,372.791768,1.000000,0.007957,0.007957,0.000000,0.007957,3.105262,4.899331
2021-08-23,418.022919,373.293696,1.000000,0.008796,0.008796,0.000000,0.008796,3.132577,4.942428
2021-08-24,418.686432,373.767968,1.000000,0.001587,0.001587,0.000000,0.001587,3.137550,4.950273
2021-08-25,419.565094,374.247003,1.000000,0.002099,0.002099,0.000000,0.002099,3.144134,4.960661
2021-08-26,417.088318,374.693313,1.000000,-0.005903,-0.005903,0.000000,-0.005903,3.125574,4.931377
2021-08-27,420.817413,375.160672,1.000000,0.008941,0.008941,0.000000,0.008941,3.153519,4.975468
2021-08-30,422.668060,375.625125,1.000000,0.004398,0.004398,0.000000,0.004398,3.167387,4.997349
2021-08-31,422.041840,376.102444,1.000000,-0.001482,-0.001482,0.000000,-0.001482,3.162694,4.989945
2021-09-01,422.266174,376.558278,1.000000,0.000532,0.000532,0.000000,0.000532,3.164375,4.992597
2021-09-02,423.565277,376.999942,1.000000,0.003077,0.003077,0.000000,0.003077,3.174111,5.007957
2021-09-03,423.462433,377.450107,1.000000,-0.000243,-0.000243,0.000000,-0.000243,3.173340,5.006741
2021-09-07,421.948425,377.912766,1.000000,-0.003575,-0.003575,0.000000,-0.003575,3.161994,4.988840
2021-09-08,421.434326,378.365920,1.000000,-0.001218,-0.001218,0.000000,-0.001218,3.158142,4.982762
2021-09-09,419.630432,378.821381,1.000000,-0.004280,-0.004280,0.000000,-0.004280,3.144624,4.961434
2021-09-10,416.321869,379.250451,1.000000,-0.007884,-0.007884,0.000000,-0.007884,3.119830,4.922316
2021-09-13,417.387421,379.658221,1.000000,0.002559,0.002559,0.000000,0.002559,3.127815,4.934914
2021-09-14,415.134979,380.057318,1.000000,-0.005397,-0.005397,0.000000,-0.005397,3.110936,4.908283
2021-09-15,418.602356,380.469082,1.000000,0.008352,0.008352,0.000000,0.008352,3.136920,4.949278
2021-09-16,417.938782,380.884972,1.000000,-0.001585,-0.001585,0.000000,-0.001585,3.131947,4.941433
2021-09-17,413.867676,381.262199,1.000000,-0.009741,-0.009741,0.000000,-0.009741,3.101439,4.893299
2021-09-20,406.966705,381.601362,1.000000,-0.016674,-0.016674,0.000000,-0.016674,3.049724,4.811706
2021-09-21,406.582275,381.939064,1.000000,-0.000945,-0.000945,0.000000,-0.000945,3.046844,4.807161
2021-09-22,410.548431,382.281988,1.000000,0.009755,0.009755,0.000000,0.009755,3.076565,4.854054
2021-09-23,415.536591,382.653367,1.000000,0.012150,0.012150,0.000000,0.012150,3.113945,4.913031
2021-09-24,416.221130,383.023176,1.000000,0.001647,0.001647,0.000000,0.001647,3.119075,4.921124
2021-09-27,415.030334,383.402379,1.000000,-0.002861,-0.002861,0.000000,-0.002861,3.110152,4.907045
2021-09-28,406.666718,383.740318,1.000000,-0.020152,-0.020152,0.000000,-0.020152,3.047476,4.808159
2021-09-29,407.351196,384.083669,1.000000,0.001683,0.001683,0.000000,0.001683,3.052606,4.816252
2021-09-30,402.372437,384.409706,1.000000,-0.012222,-0.012222,0.000000,-0.012222,3.015296,4.757387
2021-10-01,407.154297,384.736862,1.000000,0.011884,0.011884,0.000000,0.011884,3.051130,4.813924
2021-10-04,401.903564,385.035083,1.000000,-0.012896,-0.012896,0.000000,-0.012896,3.011782,4.751843
2021-10-05,406.085419,385.344644,1.000000,0.010405,0.010405,0.000000,0.010405,3.043120,4.801286
2021-10-06,407.773071,385.669514,1.000000,0.004156,0.004156,0.000000,0.004156,3.055767,4.821240
2021-10-07,411.298615,386.018140,1.000000,0.008646,0.008646,0.000000,0.008646,3.082187,4.862924
2021-10-08,410.548431,386.365894,1.000000,-0.001824,-0.001824,0.000000,-0.001824,3.076565,4.854054
2021-10-11,407.576202,386.697254,1.000000,-0.007240,-0.007240,0.000000,-0.007240,3.054292,4.818913
2021-10-12,406.572968,387.016959,1.000000,-0.002461,-0.002461,0.000000,-0.002461,3.046774,4.807051
2021-10-13,408.035614,387.329260,1.000000,0.003598,0.003598,0.000000,0.003598,3.057735,4.824344
2021-10-14,414.899048,387.679175,1.000000,0.016821,0.016821,0.000000,0.016821,3.109168,4.905493
2021-10-15,418.058868,388.042428,1.000000,0.007616,0.007616,0.000000,0.007616,3.132847,4.942853
2021-10-18,419.296570,388.403095,1.000000,0.002961,0.002961,0.000000,0.002961,3.142122,4.957486
2021-10-19,422.531342,388.803567,1.000000,0.007715,0.007715,0.000000,0.007715,3.166363,4.995732
2021-10-20,424.190918,389.200544,1.000000,0.003928,0.003928,0.000000,0.003928,3.178799,5.015354
2021-10-21,425.297363,389.592747,1.000000,0.002608,0.002608,0.000000,0.002608,3.187091,5.028436
2021-10-22,424.856659,389.956980,1.000000,-0.001036,-0.001036,0.000000,-0.001036,3.183788,5.023225
2021-10-25,427.135071,390.322576,1.000000,0.005363,0.005363,0.000000,0.005363,3.200862,5.050164
2021-10-26,427.519470,390.702026,1.000000,0.000900,0.000900,0.000000,0.000900,3.203743,5.054709
2021-10-27,425.625488,391.071635,1.000000,-0.004430,-0.004430,0.000000,-0.004430,3.189550,5.032315
2021-10-28,429.732239,391.457041,1.000000,0.009649,0.009649,0.000000,0.009649,3.220325,5.080871
2021-10-29,430.604309,391.852983,1.000000,0.002029,0.002029,0.000000,0.002029,3.226860,5.091182
2021-11-01,431.345032,392.265442,1.000000,0.001720,0.001720,0.000000,0.001720,3.232411,5.099939
2021-11-02,433.088989,392.672926,1.000000,0.004043,0.004043,0.000000,0.004043,3.245479,5.120559
2021-11-03,435.733154,393.069302,1.000000,0.006105,0.006105,0.000000,0.006105,3.265294,5.151822
2021-11-04,437.786499,393.474320,1.000000,0.004712,0.004712,0.000000,0.004712,3.280682,5.176099
2021-11-05,439.305481,393.893247,1.000000,0.003470,0.003470,0.000000,0.003470,3.292065,5.194059
2021-11-08,439.680481,394.307039,1.000000,0.000854,0.000854,0.000000,0.000854,3.294875,5.198492
2021-11-09,438.227173,394.716350,1.000000,-0.003305,-0.003305,0.000000,-0.003305,3.283984,5.181309
