date,us_2y_pct,ca_2y_pct,rate_diff_pp,d_diff_pp,usdcad_close,usdcad_return,position,gross_return,cost,net_return,cum_gross,cum_net
2021-05-19,0.161200,0.335000,-0.173800,0.004100,1.207270,0.000929,-1.000000,-0.000929,0.000414,-0.001343,12.152191,6.039407
2021-05-20,0.145100,0.330000,-0.184900,-0.011100,1.213230,0.004937,1.000000,0.004937,0.000412,0.004525,12.212183,6.066734
2021-05-21,0.155300,0.328000,-0.172700,0.012200,1.206250,-0.005753,-1.000000,0.005753,0.000415,0.005339,12.282443,6.099122
2021-05-24,0.153000,0.328000,-0.175000,-0.002300,1.206700,0.000373,1.000000,0.000373,0.000414,-0.000041,12.287025,6.098871
2021-05-25,0.143000,0.320000,-0.177000,-0.002000,1.204980,-0.001425,-1.000000,0.001425,0.000415,0.001010,12.304538,6.105033
2021-05-26,0.145000,0.320000,-0.175000,0.002000,1.206400,0.001178,-1.000000,-0.001178,0.000000,-0.001178,12.290038,6.097838
2021-05-27,0.145000,0.321000,-0.176000,-0.001000,1.213010,0.005479,1.000000,0.005479,0.000412,0.005067,12.357376,6.128735
2021-05-28,0.143000,0.336000,-0.193000,-0.017000,1.207020,-0.004938,-1.000000,0.004938,0.000414,0.004524,12.418397,6.156460
2021-05-31,0.148513,0.326000,-0.177487,0.015513,1.207780,0.000630,-1.000000,-0.000630,0.000000,-0.000630,12.410578,6.152584
2021-06-01,0.147000,0.321000,-0.174000,0.003487,1.206070,-0.001416,1.000000,-0.001416,0.000415,-0.001830,12.393007,6.141322
2021-06-02,0.147000,0.329000,-0.182000,-0.008000,1.206900,0.000688,1.000000,0.000688,0.000000,0.000688,12.401536,6.145549
2021-06-03,0.160000,0.337000,-0.177000,0.005000,1.203800,-0.002569,-1.000000,0.002569,0.000415,0.002153,12.433390,6.158782
2021-06-04,0.149000,0.324000,-0.175000,0.002000,1.210700,0.005732,1.000000,0.005732,0.000413,0.005319,12.504657,6.191540
2021-06-07,0.157000,0.326000,-0.169000,0.006000,1.207580,-0.002577,1.000000,-0.002577,0.000000,-0.002577,12.472432,6.175584
2021-06-08,0.155000,0.332000,-0.177000,-0.008000,1.208670,0.000903,1.000000,0.000903,0.000000,0.000903,12.483690,6.181158
2021-06-09,0.157000,0.319000,-0.162000,0.015000,1.211140,0.002044,-1.000000,-0.002044,0.000413,-0.002456,12.458179,6.165975
2021-06-10,0.147000,0.311000,-0.164000,-0.002000,1.211460,0.000264,1.000000,0.000264,0.000413,-0.000149,12.461470,6.165059
2021-06-11,0.149000,0.319000,-0.170000,-0.006000,1.209300,-0.001783,-1.000000,0.001783,0.000413,0.001369,12.483688,6.173502
2021-06-14,0.161000,0.328000,-0.167000,0.003000,1.215800,0.005375,-1.000000,-0.005375,0.000000,-0.005375,12.416588,6.140319
2021-06-15,0.163000,0.336000,-0.173000,-0.006000,1.214100,-0.001398,1.000000,-0.001398,0.000412,-0.001810,12.399226,6.129204
2021-06-16,0.209000,0.368000,-0.159000,0.014000,1.218560,0.003673,-1.000000,-0.003673,0.000410,-0.004084,12.353678,6.104174
2021-06-17,0.213000,0.393000,-0.180000,-0.021000,1.227800,0.007583,1.000000,0.007583,0.000407,0.007176,12.447353,6.147975
2021-06-18,0.256000,0.450000,-0.194000,-0.014000,1.234520,0.005473,-1.000000,-0.005473,0.000405,-0.005878,12.379226,6.111836
2021-06-21,0.258000,0.445000,-0.187000,0.007000,1.244990,0.008481,-1.000000,-0.008481,0.000000,-0.008481,12.274237,6.060001
2021-06-22,0.232000,0.432000,-0.200000,-0.013000,1.237000,-0.006418,1.000000,-0.006418,0.000404,-0.006822,12.195465,6.018660
2021-06-23,0.264000,0.437000,-0.173000,0.027000,1.231000,-0.004850,-1.000000,0.004850,0.000406,0.004444,12.254618,6.045409
2021-06-24,0.270000,0.430000,-0.160000,0.013000,1.230330,-0.000544,1.000000,-0.000544,0.000406,-0.000951,12.247949,6.039662
2021-06-25,0.268000,0.449000,-0.181000,-0.021000,1.232230,0.001544,1.000000,0.001544,0.000000,0.001544,12.266863,6.048989
2021-06-28,0.256000,0.441000,-0.185000,-0.004000,1.229190,-0.002467,-1.000000,0.002467,0.000407,0.002060,12.297126,6.061451
2021-06-29,0.252000,0.456000,-0.204000,-0.019000,1.233400,0.003425,-1.000000,-0.003425,0.000000,-0.003425,12.255008,6.040691
2021-06-30,0.251000,0.453000,-0.202000,0.002000,1.239620,0.005043,-1.000000,-0.005043,0.000000,-0.005043,12.193207,6.010228
2021-07-01,0.257000,0.453000,-0.196000,0.006000,1.239270,-0.000282,1.000000,-0.000282,0.000403,-0.000686,12.189764,6.006106
2021-07-02,0.238000,0.454000,-0.216000,-0.020000,1.244070,0.003873,1.000000,0.003873,0.000000,0.003873,12.236979,6.029369
2021-07-05,0.227686,0.463000,-0.235314,-0.019314,1.233000,-0.008898,-1.000000,0.008898,0.000406,0.008493,12.345866,6.080575
2021-07-06,0.222000,0.466000,-0.244000,-0.008686,1.233990,0.000803,-1.000000,-0.000803,0.000000,-0.000803,12.335954,6.075693
2021-07-07,0.216000,0.486000,-0.270000,-0.026000,1.245810,0.009579,-1.000000,-0.009579,0.000000,-0.009579,12.217791,6.017496
2021-07-08,0.196000,0.495000,-0.299000,-0.029000,1.248170,0.001894,-1.000000,-0.001894,0.000000,-0.001894,12.194647,6.006096
2021-07-09,0.217000,0.487000,-0.270000,0.029000,1.252800,0.003709,-1.000000,-0.003709,0.000000,-0.003709,12.149412,5.983817
2021-07-12,0.229000,0.481000,-0.252000,0.018000,1.244700,-0.006466,1.000000,-0.006466,0.000402,-0.006867,12.070859,5.942725
2021-07-13,0.255000,0.499000,-0.244000,0.008000,1.245520,0.000659,1.000000,0.000659,0.000000,0.000659,12.078812,5.946640
2021-07-14,0.227000,0.460000,-0.233000,0.011000,1.252100,0.005283,1.000000,0.005283,0.000000,0.005283,12.142623,5.978056
2021-07-15,0.227000,0.458000,-0.231000,0.002000,1.251550,-0.000439,1.000000,-0.000439,0.000000,-0.000439,12.137289,5.975430
2021-07-16,0.226000,0.445000,-0.219000,0.012000,1.258900,0.005873,1.000000,0.005873,0.000000,0.005873,12.208569,6.010522
2021-07-19,0.218000,0.473000,-0.255000,-0.036000,1.261690,0.002216,1.000000,0.002216,0.000000,0.002216,12.235626,6.023843
2021-07-20,0.202000,0.463000,-0.261000,-0.006000,1.274600,0.010232,-1.000000,-0.010232,0.000392,-0.010625,12.110427,5.959842
2021-07-21,0.210000,0.476000,-0.266000,-0.005000,1.267510,-0.005563,-1.000000,0.005563,0.000000,0.005563,12.177791,5.992994
2021-07-22,0.202000,0.469000,-0.267000,-0.001000,1.256890,-0.008379,-1.000000,0.008379,0.000000,0.008379,12.279824,6.043207
2021-07-23,0.200000,0.467000,-0.267000,-0.000000,1.256400,-0.000390,-1.000000,0.000390,0.000000,0.000390,12.284612,6.045563
2021-07-26,0.198000,0.460000,-0.262000,0.005000,1.256750,0.000279,-1.000000,-0.000279,0.000000,-0.000279,12.281190,6.043879
2021-07-27,0.207000,0.443000,-0.236000,0.026000,1.254000,-0.002188,1.000000,-0.002188,0.000399,-0.002587,12.254316,6.028244
2021-07-28,0.203000,0.463000,-0.260000,-0.024000,1.259120,0.004083,1.000000,0.004083,0.000000,0.004083,12.304350,6.052857
2021-07-29,0.207000,0.459000,-0.252000,0.008000,1.251970,-0.005679,-1.000000,0.005679,0.000399,0.005279,12.374221,6.084811
2021-07-30,0.188000,0.449000,-0.261000,-0.009000,1.244930,-0.005623,1.000000,-0.005623,0.000402,-0.006025,12.304638,6.048151
2021-08-02,0.176000,0.449000,-0.273000,-0.012000,1.246670,0.001398,-1.000000,-0.001398,0.000401,-0.001799,12.287441,6.037272
2021-08-03,0.172000,0.417000,-0.245000,0.028000,1.250110,0.002759,-1.000000,-0.002759,0.000000,-0.002759,12.253535,6.020613
2021-08-04,0.184000,0.455000,-0.271000,-0.026000,1.253330,0.002576,1.000000,0.002576,0.000399,0.002177,12.285097,6.033719
2021-08-05,0.202000,0.481000,-0.279000,-0.008000,1.254500,0.000934,-1.000000,-0.000934,0.000399,-0.001332,12.273629,6.025681
2021-08-06,0.212000,0.482000,-0.270000,0.009000,1.250130,-0.003483,-1.000000,0.003483,0.000000,0.003483,12.316383,6.046671
2021-08-09,0.222000,0.485000,-0.263000,0.007000,1.257090,0.005567,1.000000,0.005567,0.000398,0.005170,12.384953,6.077930
2021-08-10,0.240000,0.487000,-0.247000,0.016000,1.257380,0.000231,1.000000,0.000231,0.000000,0.000231,12.387810,6.079333
2021-08-11,0.221000,0.475000,-0.254000,-0.007000,1.251900,-0.004358,1.000000,-0.004358,0.000000,-0.004358,12.333820,6.052837
2021-08-12,0.227000,0.470000,-0.243000,0.011000,1.250680,-0.000975,-1.000000,0.000975,0.000400,0.000575,12.345840,6.056316
2021-08-13,0.209000,0.445000,-0.236000,0.007000,1.252000,0.001055,1.000000,0.001055,0.000399,0.000656,12.358870,6.060289
2021-08-16,0.211000,0.435000,-0.224000,0.012000,1.251600,-0.000319,1.000000,-0.000319,0.000000,-0.000319,12.354922,6.058353
2021-08-17,0.217000,0.443000,-0.226000,-0.002000,1.256960,0.004283,1.000000,0.004283,0.000000,0.004283,12.407832,6.084298
2021-08-18,0.217000,0.456000,-0.239000,-0.013000,1.262650,0.004527,-1.000000,-0.004527,0.000396,-0.004923,12.351665,6.054346
2021-08-19,0.222000,0.444000,-0.222000,0.017000,1.266310,0.002899,-1.000000,-0.002899,0.000000,-0.002899,12.315862,6.036797
2021-08-20,0.228000,0.442000,-0.214000,0.008000,1.283130,0.013283,1.000000,0.013283,0.000390,0.012893,12.479450,6.114630
2021-08-23,0.228000,0.447000,-0.219000,-0.005000,1.282600,-0.000413,1.000000,-0.000413,0.000000,-0.000413,12.474295,6.112104
2021-08-24,0.224000,0.448000,-0.224000,-0.005000,1.265100,-0.013644,-1.000000,0.013644,0.000395,0.013249,12.644497,6.193083
2021-08-25,0.241000,0.466000,-0.225000,-0.001000,1.259600,-0.004347,-1.000000,0.004347,0.000000,0.004347,12.699468,6.220008
2021-08-26,0.243000,0.451000,-0.208000,0.017000,1.258870,-0.000580,-1.000000,0.000580,0.000000,0.000580,12.706829,6.223613
2021-08-27,0.217000,0.444000,-0.227000,-0.019000,1.268490,0.007642,1.000000,0.007642,0.000394,0.007248,12.803931,6.268719
2021-08-30,0.203000,0.428000,-0.225000,0.002000,1.261100,-0.005826,-1.000000,0.005826,0.000396,0.005429,12.878523,6.302753
2021-08-31,0.211000,0.436000,-0.225000,-0.000000,1.260890,-0.000167,1.000000,-0.000167,0.000397,-0.000563,12.876378,6.299204
2021-09-01,0.211000,0.420000,-0.209000,0.016000,1.261610,0.000571,-1.000000,-0.000571,0.000396,-0.000967,12.869025,6.293110
2021-09-02,0.208000,0.395000,-0.187000,0.022000,1.262170,0.000444,1.000000,0.000444,0.000396,0.000048,12.874737,6.293410
2021-09-03,0.210000,0.401000,-0.191000,-0.004000,1.255180,-0.005538,1.000000,-0.005538,0.000000,-0.005538,12.803436,6.258557
2021-09-06,0.204087,0.401000,-0.196913,-0.005913,1.253030,-0.001713,-1.000000,0.001713,0.000399,0.001314,12.825368,6.266780
2021-09-07,0.222000,0.417000,-0.195000,0.001913,1.253430,0.000319,-1.000000,-0.000319,0.000000,-0.000319,12.821273,6.264780
2021-09-08,0.218000,0.393000,-0.175000,0.020000,1.264640,0.008943,1.000000,0.008943,0.000395,0.008548,12.935939,6.318331
2021-09-09,0.214000,0.399000,-0.185000,-0.010000,1.269400,0.003764,1.000000,0.003764,0.000000,0.003764,12.984629,6.342113
2021-09-10,0.215000,0.416000,-0.201000,-0.016000,1.266260,-0.002474,-1.000000,0.002474,0.000395,0.002079,13.016748,6.355297
2021-09-13,0.215000,0.416000,-0.201000,0.000000,1.267950,0.001335,-1.000000,-0.001335,0.000000,-0.001335,12.999375,6.346814
2021-09-14,0.209000,0.416000,-0.207000,-0.006000,1.264800,-0.002484,0.000000,-0.000000,0.000198,-0.000198,12.999375,6.345560
2021-09-15,0.213000,0.429000,-0.216000,-0.009000,1.269000,0.003321,-1.000000,-0.003321,0.000197,-0.003518,12.956207,6.323238
2021-09-16,0.221000,0.449000,-0.228000,-0.012000,1.261810,-0.005666,-1.000000,0.005666,0.000000,0.005666,13.029616,6.359065
2021-09-17,0.226000,0.463000,-0.237000,-0.009000,1.268150,0.005025,-1.000000,-0.005025,0.000000,-0.005025,12.964148,6.327114
2021-09-20,0.218000,0.447000,-0.229000,0.008000,1.276400,0.006506,-1.000000,-0.006506,0.000000,-0.006506,12.879809,6.285952
2021-09-21,0.218000,0.450000,-0.232000,-0.003000,1.280240,0.003009,1.000000,0.003009,0.000391,0.002618,12.918559,6.302409
2021-09-22,0.238000,0.448000,-0.210000,0.022000,1.282080,0.001437,-1.000000,-0.001437,0.000390,-0.001827,12.899992,6.290893
2021-09-23,0.263000,0.489000,-0.226000,-0.016000,1.278590,-0.002722,1.000000,-0.002722,0.000391,-0.003113,12.864875,6.271308
2021-09-24,0.274000,0.503000,-0.229000,-0.003000,1.266200,-0.009690,-1.000000,0.009690,0.000395,0.009295,12.989541,6.329603
2021-09-27,0.280000,0.510000,-0.230000,-0.001000,1.264940,-0.000995,-1.000000,0.000995,0.000000,0.000995,13.002466,6.335901
2021-09-28,0.305000,0.521000,-0.216000,0.014000,1.262620,-0.001834,-1.000000,0.001834,0.000000,0.001834,13.026314,6.347522
2021-09-29,0.291000,0.562000,-0.271000,-0.055000,1.267700,0.004023,1.000000,0.004023,0.000394,0.003629,13.078724,6.370556
2021-09-30,0.279000,0.527000,-0.248000,0.023000,1.275380,0.006058,-1.000000,-0.006058,0.000392,-0.006450,12.999489,6.329464
2021-10-01,0.266000,0.514000,-0.248000,0.000000,1.268400,-0.005473,1.000000,-0.005473,0.000394,-0.005867,12.928344,6.292329
2021-10-04,0.282000,0.520000,-0.238000,0.010000,1.262500,-0.004651,0.000000,-0.000000,0.000198,-0.000198,12.928344,6.291083
2021-10-05,0.288000,0.524000,-0.236000,0.002000,1.258980,-0.002788,1.000000,-0.002788,0.000199,-0.002987,12.892298,6.272293
2021-10-06,0.298000,0.532000,-0.234000,0.002000,1.258270,-0.000564,1.000000,-0.000564,0.000000,-0.000564,12.885028,6.268756
2021-10-07,0.307000,0.638000,-0.331000,-0.097000,1.258620,0.000278,1.000000,0.000278,0.000000,0.000278,12.888612,6.270499
2021-10-08,0.322000,0.690000,-0.368000,-0.037000,1.254700,-0.003115,-1.000000,0.003115,0.000399,0.002716,12.928754,6.287531
2021-10-11,0.353712,0.690000,-0.336288,0.031712,1.248410,-0.005013,-1.000000,0.005013,0.000000,0.005013,12.993568,6.319051
2021-10-12,0.342000,0.747000,-0.405000,-0.068712,1.248040,-0.000296,1.000000,-0.000296,0.000401,-0.000697,12.989716,6.314646
2021-10-13,0.360000,0.779000,-0.419000,-0.014000,1.247610,-0.000345,-1.000000,0.000345,0.000401,-0.000056,12.994192,6.314291
2021-10-14,0.362000,0.728000,-0.366000,0.053000,1.243680,-0.003150,-1.000000,0.003150,0.000000,0.003150,13.035124,6.334181
2021-10-15,0.397000,0.766000,-0.369000,-0.003000,1.237460,-0.005001,1.000000,-0.005001,0.000404,-0.005405,12.969931,6.299943
2021-10-18,0.427000,0.834000,-0.407000,-0.038000,1.237370,-0.000073,-1.000000,0.000073,0.000404,-0.000331,12.970875,6.297855
2021-10-19,0.397000,0.834000,-0.437000,-0.030000,1.237220,-0.000121,-1.000000,0.000121,0.000000,0.000121,12.972447,6.298619
2021-10-20,0.387000,0.807000,-0.420000,0.017000,1.235400,-0.001471,-1.000000,0.001471,0.000000,0.001471,12.991531,6.307885
2021-10-21,0.457000,0.868000,-0.411000,0.009000,1.232440,-0.002396,1.000000,-0.002396,0.000406,-0.002802,12.960403,6.290212
2021-10-22,0.455000,0.874000,-0.419000,-0.008000,1.237030,0.003724,1.000000,0.003724,0.000000,0.003724,13.008672,6.313639
2021-10-25,0.437000,0.859000,-0.422000,-0.003000,1.237130,0.000081,-1.000000,-0.000081,0.000404,-0.000485,13.007621,6.310577
2021-10-26,0.446000,0.867000,-0.421000,0.001000,1.237900,0.000622,-1.000000,-0.000622,0.000000,-0.000622,12.999525,6.306649
2021-10-27,0.505000,1.076000,-0.571000,-0.150000,1.239140,0.001002,1.000000,0.001002,0.000404,0.000598,13.012547,6.310422
2021-10-28,0.491000,1.014000,-0.523000,0.048000,1.236970,-0.001751,-1.000000,0.001751,0.000404,0.001347,13.035335,6.318922
2021-10-29,0.503000,1.099000,-0.596000,-0.073000,1.234610,-0.001908,1.000000,-0.001908,0.000405,-0.002313,13.010465,6.304308
2021-11-01,0.501000,1.079000,-0.578000,0.018000,1.238290,0.002981,-1.000000,-0.002981,0.000404,-0.003384,12.971685,6.282971
2021-11-02,0.454000,1.052000,-0.598000,-0.020000,1.237390,-0.000727,1.000000,-0.000727,0.000404,-0.001131,12.962258,6.275866
2021-11-03,0.472000,1.035000,-0.563000,0.035000,1.240800,0.002756,-1.000000,-0.002756,0.000403,-0.003159,12.926537,6.256042
2021-11-04,0.428000,0.978000,-0.550000,0.013000,1.237780,-0.002434,1.000000,-0.002434,0.000404,-0.002838,12.895075,6.238288
2021-11-05,0.405000,0.927000,-0.522000,0.028000,1.245100,0.005914,1.000000,0.005914,0.000000,0.005914,12.971334,6.275180
2021-11-08,0.445000,0.951000,-0.506000,0.016000,1.245080,-0.000016,1.000000,-0.000016,0.000000,-0.000016,12.971125,6.275079
2021-11-09,0.423000,0.924000,-0.501000,0.005000,1.244220,-0.000691,1.000000,-0.000691,0.000000,-0.000691,12.962166,6.270745
2021-11-10,0.517000,1.003000,-0.486000,0.015000,1.243600,-0.000498,1.000000,-0.000498,0.000000,-0.000498,12.955707,6.267620
2021-11-11,0.542938,1.003000,-0.460062,0.025938,1.248650,0.004061,1.000000,0.004061,0.000000,0.004061,13.008317,6.293072
2021-11-12,0.515000,0.990000,-0.475000,-0.014938,1.258850,0.008169,1.000000,0.008169,0.000000,0.008169,13.114580,6.344479
2021-11-15,0.520000,1.020000,-0.500000,-0.025000,1.254530,-0.003432,-1.000000,0.003432,0.000399,0.003033,13.159585,6.363723
2021-11-16,0.520000,1.055000,-0.535000,-0.035000,1.251400,-0.002495,-1.000000,0.002495,0.000000,0.002495,13.192418,6.379600
2021-11-17,0.502000,0.996000,-0.494000,0.041000,1.256570,0.004131,-1.000000,-0.004131,0.000000,-0.004131,13.137915,6.353243
2021-11-18,0.504000,0.985000,-0.481000,0.013000,1.261120,0.003621,1.000000,0.003621,0.000396,0.003224,13.185487,6.373729
2021-11-19,0.511000,0.977000,-0.466000,0.015000,1.260350,-0.000611,1.000000,-0.000611,0.000000,-0.000611,13.177436,6.369838
2021-11-22,0.590000,1.047000,-0.457000,0.009000,1.265350,0.003967,1.000000,0.003967,0.000000,0.003967,13.229713,6.395108
2021-11-23,0.618000,1.042000,-0.424000,0.033000,1.270130,0.003778,1.000000,0.003778,0.000000,0.003778,13.279690,6.419266
2021-11-24,0.642000,1.069000,-0.427000,-0.003000,1.267590,-0.002000,1.000000,-0.002000,0.000000,-0.002000,13.253134,6.406429
2021-11-25,0.649645,1.060000,-0.410355,0.016645,1.266170,-0.001120,-1.000000,0.001120,0.000395,0.000725,13.267981,6.411076
2021-11-26,0.508000,0.939000,-0.431000,-0.020645,1.266370,0.000158,1.000000,0.000158,0.000395,-0.000237,13.270077,6.409558
2021-11-29,0.488000,0.959000,-0.471000,-0.040000,1.272480,0.004825,-1.000000,-0.004825,0.000393,-0.005218,13.206052,6.376114
2021-11-30,0.571000,0.984000,-0.413000,0.058000,1.273800,0.001037,-1.000000,-0.001037,0.000000,-0.001037,13.192352,6.369500
2021-12-01,0.555000,0.942000,-0.387000,0.026000,1.277430,0.002850,1.000000,0.002850,0.000391,0.002458,13.229948,6.385159
2021-12-02,0.619000,0.973000,-0.354000,0.033000,1.281090,0.002865,1.000000,0.002865,0.000000,0.002865,13.267853,6.403453
2021-12-03,0.593000,1.027000,-0.434000,-0.080000,1.281770,0.000531,1.000000,0.000531,0.000000,0.000531,13.274895,6.406852
2021-12-06,0.633000,1.071000,-0.438000,-0.004000,1.281700,-0.000055,-1.000000,0.000055,0.000390,-0.000336,13.275620,6.404702
2021-12-07,0.693000,1.150000,-0.457000,-0.019000,1.276200,-0.004291,-1.000000,0.004291,0.000000,0.004291,13.332587,6.432186
2021-12-08,0.683000,1.083000,-0.400000,0.057000,1.264580,-0.009105,-1.000000,0.009105,0.000000,0.009105,13.453983,6.490752
2021-12-09,0.692000,1.023000,-0.331000,0.069000,1.265220,0.000506,1.000000,0.000506,0.000395,0.000111,13.460792,6.491472
2021-12-10,0.656000,0.980000,-0.324000,0.007000,1.270840,0.004442,1.000000,0.004442,0.000000,0.004442,13.520584,6.520306
2021-12-13,0.636000,0.920000,-0.284000,0.040000,1.271990,0.000905,1.000000,0.000905,0.000000,0.000905,13.532818,6.526206
2021-12-14,0.657000,0.949000,-0.292000,-0.008000,1.280760,0.006895,1.000000,0.006895,0.000000,0.006895,13.626124,6.571203
2021-12-15,0.667000,0.948000,-0.281000,0.011000,1.286710,0.004646,-1.000000,-0.004646,0.000389,-0.005034,13.562822,6.538122
2021-12-16,0.619000,0.890000,-0.271000,0.010000,1.283650,-0.002378,1.000000,-0.002378,0.000390,-0.002768,13.530567,6.520027
2021-12-17,0.640000,0.915000,-0.275000,-0.004000,1.277970,-0.004425,1.000000,-0.004425,0.000000,-0.004425,13.470695,6.491176
2021-12-20,0.636000,0.945000,-0.309000,-0.034000,1.289850,0.009296,-1.000000,-0.009296,0.000388,-0.009684,13.345471,6.428318
2021-12-21,0.669000,0.982000,-0.313000,-0.004000,1.293600,0.002907,-1.000000,-0.002907,0.000000,-0.002907,13.306672,6.409629
2021-12-22,0.667000,0.974000,-0.307000,0.006000,1.292300,-0.001005,-1.000000,0.001005,0.000000,0.001005,13.320044,6.416070
2021-12-23,0.692000,0.975000,-0.283000,0.024000,1.285120,-0.005556,1.000000,-0.005556,0.000389,-0.005945,13.246039,6.377926
2021-12-24,0.688140,0.984000,-0.295860,-0.012860,1.282390,-0.002124,1.000000,-0.002124,0.000000,-0.002124,13.217900,6.364377
2021-12-27,0.703000,0.984000,-0.281000,0.014860,1.281400,-0.000772,-1.000000,0.000772,0.000390,0.000382,13.228104,6.366807
2021-12-28,0.754000,0.984000,-0.230000,0.051000,1.278700,-0.002107,1.000000,-0.002107,0.000391,-0.002498,13.200232,6.350903
2021-12-29,0.752000,0.994000,-0.242000,-0.012000,1.281300,0.002033,1.000000,0.002033,0.000000,0.002033,13.227072,6.363816
2021-12-30,0.728000,0.990000,-0.262000,-0.020000,1.278260,-0.002373,-1.000000,0.002373,0.000391,0.001981,13.258454,6.376425
2021-12-31,0.736000,0.950000,-0.214000,0.048000,1.274440,-0.002988,-1.000000,0.002988,0.000000,0.002988,13.298075,6.395480
2022-01-03,0.772000,0.950000,-0.178000,0.036000,1.265880,-0.006717,1.000000,-0.006717,0.000395,-0.007112,13.208756,6.349997
2022-01-04,0.764000,1.020000,-0.256000,-0.078000,1.275130,0.007307,1.000000,0.007307,0.000000,0.007307,13.305275,6.396398
2022-01-05,0.832000,1.046000,-0.214000,0.042000,1.270440,-0.003678,-1.000000,0.003678,0.000394,0.003285,13.354213,6.417407
2022-01-06,0.870000,1.077000,-0.207000,0.007000,1.276010,0.004384,1.000000,0.004384,0.000392,0.003993,13.412763,6.443029
2022-01-07,0.864000,1.083000,-0.219000,-0.012000,1.273020,-0.002343,1.000000,-0.002343,0.000000,-0.002343,13.381333,6.427931
2022-01-10,0.896000,1.076000,-0.180000,0.039000,1.264690,-0.006543,-1.000000,0.006543,0.000395,0.006148,13.468894,6.467451
2022-01-11,0.889000,1.074000,-0.185000,-0.005000,1.266500,0.001431,1.000000,0.001431,0.000395,0.001036,13.488170,6.474154
2022-01-12,0.907000,1.118000,-0.211000,-0.026000,1.257750,-0.006909,-1.000000,0.006909,0.000398,0.006511,13.581356,6.516308
2022-01-13,0.897000,1.122000,-0.225000,-0.014000,1.250160,-0.006035,-1.000000,0.006035,0.000000,0.006035,13.663315,6.555632
2022-01-14,0.969000,1.164000,-0.195000,0.030000,1.250780,0.000496,-1.000000,-0.000496,0.000000,-0.000496,13.656539,6.552381
2022-01-17,1.009509,1.223000,-0.213491,-0.018491,1.254220,0.002750,1.000000,0.002750,0.000399,0.002352,13.694098,6.567790
2022-01-18,1.047000,1.288000,-0.241000,-0.027509,1.251570,-0.002113,-1.000000,0.002113,0.000399,0.001713,13.723032,6.579043
2022-01-19,1.059000,1.285000,-0.226000,0.015000,1.249750,-0.001454,-1.000000,0.001454,0.000000,0.001454,13.742988,6.588610
2022-01-20,1.029000,1.269000,-0.240000,-0.014000,1.251090,0.001072,1.000000,0.001072,0.000400,0.000673,13.757723,6.593041
2022-01-21,1.006000,1.250000,-0.244000,-0.004000,1.250030,-0.000847,-1.000000,0.000847,0.000400,0.000447,13.769380,6.595990
2022-01-24,0.975000,1.242000,-0.267000,-0.023000,1.256100,0.004856,-1.000000,-0.004856,0.000000,-0.004856,13.702517,6.563961
2022-01-25,1.021000,1.240000,-0.219000,0.048000,1.262550,0.005135,-1.000000,-0.005135,0.000000,-0.005135,13.632156,6.530255
2022-01-26,1.156000,1.281000,-0.125000,0.094000,1.261590,-0.000760,1.000000,-0.000760,0.000396,-0.001157,13.621791,6.522702
2022-01-27,1.188000,1.260000,-0.072000,0.053000,1.265850,0.003377,1.000000,0.003377,0.000000,0.003377,13.667787,6.544727
2022-01-28,1.164000,1.252000,-0.088000,-0.016000,1.274570,0.006889,1.000000,0.006889,0.000000,0.006889,13.761940,6.589811
2022-01-31,1.183000,1.277000,-0.094000,-0.006000,1.275910,0.001051,-1.000000,-0.001051,0.000392,-0.001443,13.747471,6.580301
2022-02-01,1.169000,1.272000,-0.103000,-0.009000,1.271740,-0.003268,-1.000000,0.003268,0.000000,0.003268,13.792402,6.601807
2022-02-02,1.156000,1.238000,-0.082000,0.021000,1.268960,-0.002186,-1.000000,0.002186,0.000000,0.002186,13.822552,6.616238
2022-02-03,1.200000,1.301000,-0.101000,-0.019000,1.268640,-0.000252,1.000000,-0.000252,0.000394,-0.000646,13.819066,6.611962
2022-02-04,1.314000,1.358000,-0.044000,0.057000,1.267850,-0.000623,-1.000000,0.000623,0.000394,0.000228,13.827672,6.613472
2022-02-07,1.294000,1.344000,-0.050000,-0.006000,1.274530,0.005269,1.000000,0.005269,0.000392,0.004876,13.900526,6.645723
2022-02-08,1.343000,1.350000,-0.007000,0.043000,1.266560,-0.006253,-1.000000,0.006253,0.000395,0.005859,13.987451,6.684657
2022-02-09,1.358000,1.356000,0.002000,0.009000,1.270540,0.003142,1.000000,0.003142,0.000394,0.002749,14.031406,6.703032
2022-02-10,1.581000,1.510000,0.071000,0.069000,1.267610,-0.002306,1.000000,-0.002306,0.000000,-0.002306,13.999047,6.687574
2022-02-11,1.500000,1.472000,0.028000,-0.043000,1.273200,0.004410,1.000000,0.004410,0.000000,0.004410,14.060782,6.717066
2022-02-14,1.578000,1.512000,0.066000,0.038000,1.272350,-0.000668,-1.000000,0.000668,0.000393,0.000275,14.070170,6.718911
2022-02-15,1.575000,1.552000,0.023000,-0.043000,1.272860,0.000401,1.000000,0.000401,0.000393,0.000008,14.075811,6.718966
2022-02-16,1.527000,1.527000,0.000000,-0.023000,1.272370,-0.000385,-1.000000,0.000385,0.000393,-0.000008,14.081230,6.718912
2022-02-17,1.481000,1.510000,-0.029000,-0.029000,1.269540,-0.002224,-1.000000,0.002224,0.000000,0.002224,14.112550,6.733857
