date,eu_2y_pct,us_2y_pct,rate_diff_pp,d_diff_pp,eurusd_close,eurusd_return,position,gross_return,cost,net_return,cum_gross,cum_net
2023-04-12,2.689852,3.950000,-1.260148,0.147913,1.091751,0.004433,1.000000,0.004433,0.000458,0.003975,42.084908,19.268071
2023-04-13,2.675873,3.960000,-1.284127,-0.023979,1.099989,0.007546,1.000000,0.007546,0.000000,0.007546,42.402480,19.413467
2023-04-14,2.772100,4.080000,-1.307900,-0.023773,1.105461,0.004975,-1.000000,-0.004975,0.000452,-0.005427,42.191547,19.308113
2023-04-17,2.794299,4.180000,-1.385701,-0.077801,1.098660,-0.006153,-1.000000,0.006153,0.000000,0.006153,42.451131,19.426906
2023-04-18,2.802719,4.190000,-1.387281,-0.001580,1.092538,-0.005572,-1.000000,0.005572,0.000000,0.005572,42.687665,19.535151
2023-04-19,2.876840,4.240000,-1.363160,0.024121,1.097538,0.004577,-1.000000,-0.004577,0.000000,-0.004577,42.492295,19.445745
2023-04-20,2.836982,4.140000,-1.303018,0.060141,1.095218,-0.002114,1.000000,-0.002114,0.000457,-0.002570,42.402477,19.395763
2023-04-21,2.844874,4.170000,-1.325126,-0.022107,1.097093,0.001711,1.000000,0.001711,0.000000,0.001711,42.475048,19.428959
2023-04-24,2.873231,4.120000,-1.246769,0.078356,1.099227,0.001946,-1.000000,-0.001946,0.000455,-0.002400,42.392411,19.382321
2023-04-25,2.765111,3.860000,-1.094889,0.151881,1.105950,0.006116,1.000000,0.006116,0.000452,0.005664,42.651680,19.492100
2023-04-26,2.695007,3.900000,-1.204993,-0.110104,1.097839,-0.007334,1.000000,-0.007334,0.000000,-0.007334,42.338893,19.349154
2023-04-27,2.751245,4.070000,-1.318755,-0.113762,1.104728,0.006275,-1.000000,-0.006275,0.000453,-0.006727,42.073224,19.218984
2023-04-28,2.684804,4.040000,-1.355196,-0.036441,1.103205,-0.001379,-1.000000,0.001379,0.000000,0.001379,42.131241,19.245486
2023-05-01,2.684804,4.140000,-1.455196,-0.100000,1.101091,-0.001916,-1.000000,0.001916,0.000000,0.001916,42.211963,19.282360
2023-05-02,2.692742,3.970000,-1.277258,0.177937,1.096924,-0.003784,-1.000000,0.003784,0.000000,0.003784,42.371710,19.355332
2023-05-03,2.563152,3.890000,-1.326848,-0.049590,1.101091,0.003799,1.000000,0.003799,0.000454,0.003345,42.532670,19.420069
2023-05-04,2.555334,3.750000,-1.194666,0.132182,1.106893,0.005269,-1.000000,-0.005269,0.000452,-0.005721,42.308573,19.308976
2023-05-05,2.503141,3.920000,-1.416859,-0.222192,1.102293,-0.004156,1.000000,-0.004156,0.000454,-0.004609,42.132756,19.219977
2023-05-08,2.567856,4.000000,-1.432144,-0.015285,1.101868,-0.000386,-1.000000,0.000386,0.000454,-0.000068,42.149004,19.218668
2023-05-09,2.572856,4.010000,-1.437144,-0.005000,1.099614,-0.002045,-1.000000,0.002045,0.000000,0.002045,42.235212,19.257976
2023-05-10,2.512955,3.900000,-1.387045,0.050098,1.096467,-0.002862,-1.000000,0.002862,0.000000,0.002862,42.356081,19.313088
2023-05-11,2.462531,3.890000,-1.427469,-0.040424,1.098406,0.001768,1.000000,0.001768,0.000455,0.001313,42.430986,19.338451
2023-05-12,2.515573,3.980000,-1.464427,-0.036959,1.091215,-0.006547,-1.000000,0.006547,0.000458,0.006089,42.708797,19.456206
2023-05-15,2.544603,3.990000,-1.445397,0.019030,1.085270,-0.005448,-1.000000,0.005448,0.000000,0.005448,42.941471,19.562202
2023-05-16,2.561433,4.060000,-1.498567,-0.053170,1.087370,0.001935,1.000000,0.001935,0.000460,0.001476,43.024581,19.591068
2023-05-17,2.600071,4.120000,-1.519929,-0.021362,1.086567,-0.000739,-1.000000,0.000739,0.000460,0.000279,43.056368,19.596527
2023-05-18,2.679287,4.240000,-1.560713,-0.040784,1.083835,-0.002514,-1.000000,0.002514,0.000000,0.002514,43.164632,19.645802
2023-05-19,2.747174,4.280000,-1.532826,0.027887,1.077540,-0.005808,-1.000000,0.005808,0.000000,0.005808,43.415335,19.759906
2023-05-22,2.727929,4.290000,-1.562071,-0.029245,1.082275,0.004394,1.000000,0.004394,0.000462,0.003932,43.606108,19.837605
2023-05-23,2.787274,4.260000,-1.472726,0.089345,1.081105,-0.001081,-1.000000,0.001081,0.000462,0.000619,43.653251,19.849877
2023-05-24,2.746752,4.310000,-1.563248,-0.090522,1.076971,-0.003823,1.000000,-0.003823,0.000464,-0.004288,43.486353,19.764770
2023-05-25,2.809349,4.500000,-1.690651,-0.127402,1.075732,-0.001151,-1.000000,0.001151,0.000465,0.000686,43.536408,19.778334
2023-05-26,2.849421,4.540000,-1.690579,0.000072,1.072444,-0.003056,-1.000000,0.003056,0.000000,0.003056,43.669475,19.838785
2023-05-29,2.835677,4.540000,-1.704323,-0.013745,1.072306,-0.000129,1.000000,-0.000129,0.000466,-0.000595,43.663854,19.826981
2023-05-30,2.777519,4.460000,-1.682481,0.021842,1.070767,-0.001435,-1.000000,0.001435,0.000467,0.000968,43.726506,19.846172
2023-05-31,2.644103,4.400000,-1.755897,-0.073416,1.073307,0.002372,1.000000,0.002372,0.000466,0.001906,43.830231,19.884004
2023-06-01,2.621862,4.330000,-1.708138,0.047759,1.069519,-0.003529,-1.000000,0.003529,0.000468,0.003062,43.984930,19.944889
2023-06-02,2.710176,4.500000,-1.789824,-0.081686,1.076079,0.006134,1.000000,0.006134,0.000465,0.005669,44.254719,20.057957
2023-06-05,2.810315,4.460000,-1.649685,0.140139,1.069862,-0.005777,-1.000000,0.005777,0.000467,0.005310,44.510389,20.164463
2023-06-06,2.777251,4.510000,-1.732749,-0.083064,1.071180,0.001232,1.000000,0.001232,0.000467,0.000765,44.565217,20.179889
2023-06-07,2.814904,4.560000,-1.745096,-0.012346,1.069805,-0.001284,-1.000000,0.001284,0.000467,0.000816,44.622426,20.196362
2023-06-08,2.815674,4.520000,-1.704326,0.040769,1.070744,0.000878,-1.000000,-0.000878,0.000000,-0.000878,44.583249,20.178631
2023-06-09,2.851707,4.590000,-1.738293,-0.033967,1.078272,0.007030,1.000000,0.007030,0.000464,0.006567,44.896685,20.311137
2023-06-12,2.828248,4.550000,-1.721752,0.016541,1.075095,-0.002946,-1.000000,0.002946,0.000465,0.002481,45.028940,20.361522
2023-06-13,2.879761,4.670000,-1.790239,-0.068487,1.076299,0.001119,1.000000,0.001119,0.000465,0.000655,45.079343,20.374855
2023-06-14,2.927479,4.740000,-1.812521,-0.022282,1.078935,0.002449,-1.000000,-0.002449,0.000463,-0.002913,44.968935,20.315511
2023-06-15,2.981034,4.620000,-1.638966,0.173555,1.084305,0.004977,-1.000000,-0.004977,0.000000,-0.004977,44.745128,20.214402
2023-06-16,3.046181,4.700000,-1.653819,-0.014853,1.094595,0.009490,1.000000,0.009490,0.000457,0.009033,45.169763,20.397005
2023-06-19,3.049172,4.700000,-1.650828,0.002991,1.094212,-0.000350,-1.000000,0.000350,0.000457,-0.000107,45.185578,20.394826
2023-06-20,3.058639,4.680000,-1.621361,0.029467,1.092430,-0.001628,1.000000,-0.001628,0.000458,-0.002085,45.112028,20.352294
2023-06-21,3.087479,4.680000,-1.592521,0.028840,1.092037,-0.000360,1.000000,-0.000360,0.000000,-0.000360,45.095773,20.344960
2023-06-22,3.133152,4.770000,-1.636848,-0.044327,1.099264,0.006618,1.000000,0.006618,0.000000,0.006618,45.394200,20.479596
2023-06-23,3.026201,4.710000,-1.683799,-0.046951,1.095890,-0.003069,-1.000000,0.003069,0.000456,0.002612,45.533495,20.533095
2023-06-26,3.024095,4.650000,-1.625905,0.057894,1.090667,-0.004766,-1.000000,0.004766,0.000000,0.004766,45.750518,20.630960
2023-06-27,3.018187,4.740000,-1.721813,-0.095908,1.091048,0.000349,1.000000,0.000349,0.000458,-0.000109,45.766495,20.628710
2023-06-28,3.043875,4.710000,-1.666125,0.055688,1.095722,0.004284,-1.000000,-0.004284,0.000456,-0.004741,45.570420,20.530918
2023-06-29,3.094141,4.870000,-1.775859,-0.109734,1.091584,-0.003777,1.000000,-0.003777,0.000458,-0.004235,45.398303,20.443970
2023-06-30,3.119408,4.870000,-1.750592,0.025268,1.086803,-0.004380,-1.000000,0.004380,0.000460,0.003920,45.597138,20.524105
2023-07-03,3.127815,4.940000,-1.812185,-0.061593,1.090750,0.003632,1.000000,0.003632,0.000458,0.003174,45.762756,20.589244
2023-07-04,3.137940,4.940000,-1.802060,0.010125,1.091310,0.000513,-1.000000,-0.000513,0.000458,-0.000971,45.739284,20.569251
2023-07-05,3.102295,4.940000,-1.837705,-0.035645,1.088495,-0.002580,1.000000,-0.002580,0.000459,-0.003039,45.621291,20.506740
2023-07-06,3.228156,4.990000,-1.761844,0.075861,1.085658,-0.002606,-1.000000,0.002606,0.000461,0.002145,45.740163,20.550729
2023-07-07,3.179119,4.940000,-1.760881,0.000963,1.089064,0.003137,1.000000,0.003137,0.000459,0.002677,45.883629,20.605752
2023-07-10,3.179689,4.850000,-1.670311,0.090570,1.096972,0.007262,1.000000,0.007262,0.000000,0.007262,46.216833,20.755389
2023-07-11,3.206139,4.880000,-1.673861,-0.003550,1.100594,0.003302,1.000000,0.003302,0.000000,0.003302,46.369435,20.823921
2023-07-12,3.193993,4.720000,-1.526007,0.147854,1.101406,0.000738,-1.000000,-0.000738,0.000454,-0.001192,46.335222,20.799103
2023-07-13,3.097075,4.590000,-1.492925,0.033082,1.114455,0.011847,1.000000,0.011847,0.000449,0.011398,46.884142,21.036173
2023-07-14,3.084450,4.740000,-1.655550,-0.162625,1.122347,0.007082,1.000000,0.007082,0.000000,0.007082,47.216173,21.185149
2023-07-17,3.114488,4.740000,-1.625512,0.030038,1.122776,0.000382,-1.000000,-0.000382,0.000445,-0.000827,47.198143,21.167626
2023-07-18,2.999443,4.740000,-1.740557,-0.115045,1.123760,0.000876,1.000000,0.000876,0.000445,0.000432,47.239511,21.176760
2023-07-19,3.013587,4.740000,-1.726413,0.014144,1.122889,-0.000775,-1.000000,0.000775,0.000445,0.000329,47.276108,21.183736
2023-07-20,3.109614,4.800000,-1.690386,0.036027,1.120523,-0.002107,1.000000,-0.002107,0.000446,-0.002553,47.176511,21.129656
2023-07-21,3.069294,4.820000,-1.750706,-0.060320,1.113710,-0.006081,1.000000,-0.006081,0.000000,-0.006081,46.889642,21.001171
2023-07-24,3.013473,4.810000,-1.796527,-0.045821,1.112533,-0.001057,-1.000000,0.001057,0.000449,0.000608,46.939204,21.013931
2023-07-25,3.026130,4.850000,-1.823870,-0.027343,1.106317,-0.005587,-1.000000,0.005587,0.000000,0.005587,47.201447,21.131333
2023-07-26,3.103205,4.820000,-1.716795,0.107075,1.105046,-0.001149,-1.000000,0.001149,0.000000,0.001149,47.255691,21.155617
2023-07-27,3.013200,4.910000,-1.896800,-0.180005,1.107837,0.002526,1.000000,0.002526,0.000451,0.002075,47.375051,21.199505
2023-07-28,3.031964,4.870000,-1.838036,0.058764,1.097876,-0.008992,-1.000000,0.008992,0.000455,0.008536,47.801029,21.380468
2023-07-31,3.015548,4.880000,-1.864452,-0.026417,1.102426,0.004145,1.000000,0.004145,0.000454,0.003692,47.999170,21.459395
2023-08-01,3.037374,4.920000,-1.882626,-0.018174,1.099759,-0.002419,-1.000000,0.002419,0.000455,0.001965,48.115303,21.501560
2023-08-02,2.959756,4.880000,-1.920244,-0.037618,1.100788,0.000936,-1.000000,-0.000936,0.000000,-0.000936,48.070283,21.481441
2023-08-03,2.936492,4.900000,-1.963508,-0.043265,1.094415,-0.005789,-1.000000,0.005789,0.000000,0.005789,48.348582,21.605806
2023-08-04,2.999827,4.780000,-1.780173,0.183336,1.095158,0.000679,-1.000000,-0.000679,0.000000,-0.000679,48.315752,21.591135
2023-08-07,2.950098,4.760000,-1.809902,-0.029729,1.100267,0.004665,1.000000,0.004665,0.000454,0.004211,48.541152,21.682049
2023-08-08,2.876924,4.740000,-1.863076,-0.053174,1.100316,0.000044,-1.000000,-0.000044,0.000454,-0.000498,48.539016,21.671243
2023-08-09,2.926364,4.790000,-1.863636,-0.000561,1.095890,-0.004022,-1.000000,0.004022,0.000000,0.004022,48.734237,21.758403
2023-08-10,2.938106,4.820000,-1.881894,-0.018257,1.097767,0.001712,-1.000000,-0.001712,0.000000,-0.001712,48.650780,21.721142
2023-08-11,2.968814,4.890000,-1.921186,-0.039292,1.098165,0.000362,-1.000000,-0.000362,0.000000,-0.000362,48.633150,21.713271
2023-08-14,3.000279,4.960000,-1.959721,-0.038535,1.094439,-0.003393,-1.000000,0.003393,0.000000,0.003393,48.798149,21.786938
2023-08-15,3.059336,4.920000,-1.860664,0.099057,1.090988,-0.003153,-1.000000,0.003153,0.000000,0.003153,48.952009,21.855632
2023-08-16,3.030581,4.970000,-1.939419,-0.078754,1.090417,-0.000523,1.000000,-0.000523,0.000459,-0.000982,48.926388,21.834171
2023-08-17,3.049701,4.940000,-1.890299,0.049120,1.087488,-0.002686,-1.000000,0.002686,0.000460,0.002226,49.057809,21.882781
2023-08-18,2.963526,4.920000,-1.956474,-0.066176,1.087465,-0.000022,1.000000,-0.000022,0.000460,-0.000481,49.056744,21.872245
2023-08-21,3.039488,4.970000,-1.930512,0.025962,1.087559,0.000087,-1.000000,-0.000087,0.000460,-0.000547,49.052475,21.860285
2023-08-22,3.044617,5.020000,-1.975383,-0.044871,1.089835,0.002092,1.000000,0.002092,0.000459,0.001634,49.155116,21.895999
2023-08-23,2.934804,4.950000,-2.015196,-0.039813,1.084669,-0.004740,-1.000000,0.004740,0.000461,0.004279,49.388117,21.989694
2023-08-24,2.951305,4.980000,-2.028695,-0.013499,1.086579,0.001760,-1.000000,-0.001760,0.000000,-0.001760,49.301177,21.950985
2023-08-25,2.991822,5.030000,-2.038178,-0.009484,1.079914,-0.006134,-1.000000,0.006134,0.000000,0.006134,49.603587,22.085631
2023-08-28,3.009579,4.980000,-1.970421,0.067757,1.079739,-0.000162,-1.000000,0.000162,0.000000,0.000162,49.611625,22.089210
2023-08-29,3.046142,4.870000,-1.823858,0.146563,1.082556,0.002609,1.000000,0.002609,0.000462,0.002147,49.741062,22.136638
2023-08-30,3.007896,4.900000,-1.892104,-0.068246,1.086921,0.004033,1.000000,0.004033,0.000000,0.004033,49.941645,22.225905
2023-08-31,2.954877,4.850000,-1.895123,-0.003019,1.093255,0.005827,-1.000000,-0.005827,0.000457,-0.006284,49.650630,22.086228
2023-09-01,2.915888,4.870000,-1.954112,-0.058990,1.084410,-0.008090,-1.000000,0.008090,0.000000,0.008090,50.052296,22.264902
2023-09-04,2.962166,4.870000,-1.907834,0.046278,1.077586,-0.006293,-1.000000,0.006293,0.000000,0.006293,50.367272,22.405014
2023-09-05,2.975621,4.940000,-1.964379,-0.056546,1.079447,0.001727,1.000000,0.001727,0.000463,0.001264,50.454256,22.433329
