instr,side,entry_date,exit_date,entry_close,exit_close,pnl_pct,duration_days,exit_reason
SOYBEAN,short,2015-11-02,2015-11-25,877.750000,875.250000,0.002848,23,reversion
SOYBEAN,long,2015-12-01,2015-12-11,889.250000,870.750000,-0.020804,10,reversion
SOYBEAN,long,2016-01-13,2016-01-20,899.000000,874.000000,-0.027809,7,stop
SOYBEAN,short,2016-02-05,2016-02-17,867.500000,882.500000,-0.017291,12,reversion
SOYBEAN,short,2016-02-25,2016-03-08,859.000000,877.500000,-0.021537,12,stop
SOYBEAN,long,2016-03-11,2016-04-05,888.000000,904.750000,0.018863,25,reversion
SOYBEAN,long,2016-04-11,2016-05-24,928.250000,1054.750000,0.136278,43,reversion
SOYBEAN,long,2016-05-25,2016-06-21,1085.500000,1133.250000,0.043989,27,reversion
SOYBEAN,short,2016-07-07,2016-07-13,1054.250000,1128.000000,-0.069955,6,stop
SOYBEAN,short,2016-07-19,2016-08-15,1044.000000,1023.750000,0.019397,27,reversion
SOYBEAN,long,2016-08-22,2016-08-25,1035.250000,998.250000,-0.035740,3,reversion
SOYBEAN,short,2016-08-29,2016-09-09,983.250000,997.250000,-0.014238,11,reversion
SOYBEAN,short,2016-09-15,2016-09-20,950.500000,989.750000,-0.041294,5,stop
SOYBEAN,short,2016-09-26,2016-10-17,945.250000,978.250000,-0.034911,21,reversion
SOYBEAN,long,2016-10-19,2016-11-14,981.500000,971.000000,-0.010698,26,reversion
SOYBEAN,long,2016-11-21,2016-12-08,1020.250000,1027.000000,0.006616,17,reversion
SOYBEAN,short,2016-12-20,2017-01-12,1005.250000,1032.000000,-0.026610,23,reversion
SOYBEAN,long,2017-01-13,2017-01-30,1042.500000,1022.750000,-0.018945,17,reversion
SOYBEAN,short,2017-02-23,2017-04-24,1011.500000,961.250000,0.049679,60,reversion
SOYBEAN,long,2017-05-03,2017-05-18,965.500000,944.750000,-0.021491,15,reversion
SOYBEAN,short,2017-05-25,2017-06-09,939.500000,941.500000,-0.002129,15,reversion
SOYBEAN,short,2017-06-22,2017-06-30,904.000000,942.250000,-0.042312,8,stop
SOYBEAN,long,2017-07-03,2017-08-01,964.750000,959.500000,-0.005442,29,reversion
SOYBEAN,short,2017-08-03,2017-08-24,950.500000,941.250000,0.009732,21,reversion
SOYBEAN,long,2017-09-06,2017-09-28,964.500000,959.500000,-0.005184,22,reversion
SOYBEAN,long,2017-10-12,2017-10-26,992.000000,971.250000,-0.020917,14,reversion
SOYBEAN,short,2017-11-13,2017-11-17,963.500000,990.500000,-0.028023,4,stop
SOYBEAN,long,2017-11-22,2017-12-11,997.250000,982.500000,-0.014791,19,reversion
SOYBEAN,short,2017-12-14,2018-01-03,967.750000,959.750000,0.008267,20,reversion
SOYBEAN,short,2018-01-11,2018-01-16,940.500000,968.000000,-0.029240,5,stop
SOYBEAN,long,2018-01-17,2018-02-05,968.750000,969.750000,0.001032,19,reversion
SOYBEAN,long,2018-02-12,2018-03-09,1001.750000,1029.250000,0.027452,25,reversion
SOYBEAN,short,2018-03-27,2018-04-09,1019.500000,1047.000000,-0.026974,13,reversion
SOYBEAN,long,2018-04-10,2018-04-20,1050.000000,1028.750000,-0.020238,10,reversion
SOYBEAN,short,2018-05-07,2018-05-21,1002.250000,1025.250000,-0.022948,14,reversion
SOYBEAN,short,2018-06-06,2018-07-24,994.250000,858.000000,0.137038,48,reversion
SOYBEAN,long,2018-07-30,2018-08-10,875.000000,846.000000,-0.033143,11,reversion
SOYBEAN,short,2018-08-23,2018-09-20,842.000000,850.250000,-0.009798,28,reversion
SOYBEAN,long,2018-09-27,2018-10-24,855.000000,850.250000,-0.005556,27,reversion
SOYBEAN,short,2018-10-25,2018-11-01,841.750000,869.000000,-0.032373,7,reversion
SOYBEAN,long,2018-11-15,2018-11-26,888.750000,862.250000,-0.029817,11,stop
SOYBEAN,long,2018-11-30,2018-12-19,894.750000,900.000000,0.005868,19,reversion
SOYBEAN,short,2018-12-26,2019-01-03,870.000000,900.250000,-0.034770,8,stop
SOYBEAN,long,2019-01-18,2019-02-07,916.750000,913.250000,-0.003818,20,reversion
SOYBEAN,short,2019-02-14,2019-03-15,903.500000,909.250000,-0.006364,29,reversion
SOYBEAN,short,2019-04-17,2019-05-16,879.000000,839.750000,0.044653,29,reversion
SOYBEAN,long,2019-05-28,2019-06-27,856.000000,887.750000,0.037091,30,reversion
SOYBEAN,short,2019-07-31,2019-09-04,864.000000,862.500000,0.001736,35,reversion
SOYBEAN,long,2019-09-12,2019-10-25,883.000000,920.250000,0.042186,43,reversion
SOYBEAN,short,2019-11-06,2019-12-09,915.000000,897.250000,0.019399,33,reversion
SOYBEAN,long,2019-12-16,2020-01-13,922.000000,929.250000,0.007863,28,reversion
SOYBEAN,short,2020-01-16,2020-02-13,924.000000,896.250000,0.030032,28,reversion
SOYBEAN,long,2020-03-04,2020-03-09,898.750000,863.500000,-0.039221,5,stop
SOYBEAN,short,2020-03-12,2020-03-23,855.000000,884.000000,-0.033918,11,stop
SOYBEAN,short,2020-04-16,2020-04-30,836.750000,850.250000,-0.016134,14,reversion
SOYBEAN,long,2020-06-03,2020-06-26,857.500000,865.000000,0.008746,23,reversion
SOYBEAN,long,2020-06-30,2020-08-04,884.250000,883.750000,-0.000565,35,reversion
SOYBEAN,short,2020-08-07,2020-08-12,870.250000,890.500000,-0.023269,5,stop
SOYBEAN,long,2020-08-13,2020-11-02,907.250000,1050.750000,0.158170,81,reversion
SOYBEAN,long,2020-11-05,2020-12-01,1101.750000,1162.000000,0.054686,26,reversion
SOYBEAN,long,2020-12-17,2021-01-22,1201.250000,1311.750000,0.091988,36,reversion
SOYBEAN,long,2021-02-23,2021-03-18,1406.000000,1392.250000,-0.009780,23,reversion
SOYBEAN,short,2021-03-30,2021-03-31,1366.750000,1436.750000,-0.051216,1,stop
SOYBEAN,long,2021-04-19,2021-05-18,1449.750000,1574.250000,0.085877,29,reversion
SOYBEAN,short,2021-05-21,2021-06-02,1526.250000,1562.500000,-0.023751,12,reversion
SOYBEAN,short,2021-06-14,2021-06-30,1472.250000,1450.000000,0.015113,16,reversion
SOYBEAN,long,2021-07-14,2021-07-23,1467.750000,1401.000000,-0.045478,9,reversion
SOYBEAN,short,2021-08-16,2021-09-15,1376.000000,1294.500000,0.059230,30,reversion
SOYBEAN,short,2021-09-30,2021-11-15,1256.000000,1257.250000,-0.000995,46,reversion
SOYBEAN,long,2021-11-17,2021-11-29,1277.000000,1241.500000,-0.027800,12,reversion
SOYBEAN,long,2021-12-16,2022-03-15,1277.250000,1658.750000,0.298689,89,reversion
SOYBEAN,long,2022-03-23,2022-03-29,1718.750000,1643.000000,-0.044073,6,reversion
SOYBEAN,short,2022-03-31,2022-04-18,1618.250000,1714.750000,-0.059632,18,stop
SOYBEAN,long,2022-04-20,2022-05-02,1746.750000,1674.000000,-0.041649,12,reversion
SOYBEAN,short,2022-05-09,2022-05-13,1621.000000,1723.250000,-0.063078,4,stop
SOYBEAN,long,2022-05-26,2022-06-21,1726.500000,1681.000000,-0.026354,26,reversion
SOYBEAN,short,2022-06-22,2022-07-29,1652.750000,1637.000000,0.009530,37,reversion
SOYBEAN,long,2022-08-09,2022-08-15,1693.250000,1494.000000,-0.117673,6,stop
SOYBEAN,short,2022-09-15,2022-10-31,1451.500000,1407.000000,0.030658,46,reversion
SOYBEAN,long,2022-11-01,2022-11-17,1435.750000,1417.000000,-0.013059,16,reversion
SOYBEAN,long,2022-11-30,2023-01-05,1469.500000,1466.750000,-0.001871,36,reversion
SOYBEAN,long,2023-01-12,2023-01-23,1529.500000,1490.250000,-0.025662,11,reversion
SOYBEAN,long,2023-02-10,2023-02-27,1542.500000,1518.250000,-0.015721,17,reversion
SOYBEAN,short,2023-02-28,2023-03-03,1490.500000,1530.500000,-0.026837,3,stop
SOYBEAN,short,2023-03-15,2023-03-31,1489.250000,1505.500000,-0.010912,16,reversion
SOYBEAN,short,2023-04-25,2023-06-02,1445.250000,1352.500000,0.064176,38,reversion
SOYBEAN,long,2023-06-13,2023-07-17,1399.250000,1484.000000,0.060568,34,reversion
SOYBEAN,short,2023-07-31,2023-08-28,1445.750000,1395.250000,0.034930,28,reversion
SOYBEAN,short,2023-09-18,2023-10-17,1316.750000,1296.750000,0.015189,29,reversion
SOYBEAN,long,2023-10-19,2023-10-26,1315.500000,1279.500000,-0.027366,7,reversion
SOYBEAN,long,2023-11-03,2023-11-24,1327.500000,1330.750000,0.002448,21,reversion
SOYBEAN,short,2023-12-01,2024-01-24,1325.000000,1240.250000,0.063962,54,reversion
SOYBEAN,short,2024-01-29,2024-03-07,1194.250000,1157.000000,0.031191,38,reversion
SOYBEAN,long,2024-03-15,2024-04-02,1198.250000,1174.000000,-0.020238,18,reversion
SOYBEAN,short,2024-04-10,2024-05-02,1164.750000,1190.000000,-0.021678,22,reversion
SOYBEAN,long,2024-05-03,2024-05-30,1201.750000,1209.750000,0.006657,27,reversion
SOYBEAN,short,2024-06-03,2024-07-03,1184.500000,1176.500000,0.006754,30,reversion
SOYBEAN,short,2024-07-10,2024-08-29,1141.250000,973.750000,0.146769,50,reversion
SOYBEAN,long,2024-09-18,2024-10-07,1014.000000,1034.000000,0.019724,19,reversion
SOYBEAN,short,2024-10-14,2024-11-07,996.000000,1015.500000,-0.019578,24,reversion
SOYBEAN,long,2024-11-08,2024-11-21,1016.750000,977.750000,-0.038358,13,stop
BTC,short,2014-11-03,2014-11-10,327.553986,366.924011,-0.120194,7,stop
BTC,long,2014-11-12,2014-11-17,423.561005,387.407990,-0.085355,5,stop
BTC,short,2014-12-10,2015-01-26,346.364990,273.472992,0.210449,47,reversion
BTC,long,2015-02-27,2015-03-18,253.828003,256.299011,0.009735,19,reversion
BTC,short,2015-03-31,2015-05-04,244.223999,239.018005,0.021316,34,reversion
BTC,long,2015-05-08,2015-06-01,243.863007,222.925995,-0.085856,24,stop
BTC,long,2015-06-16,2015-06-24,250.895004,240.514999,-0.041372,8,stop
BTC,long,2015-06-29,2015-08-10,257.063995,264.470001,0.028810,42,reversion
BTC,short,2015-08-13,2015-09-07,264.079987,239.847000,0.091764,25,reversion
BTC,long,2015-10-06,2015-12-28,246.063004,422.278992,0.716142,83,reversion
BTC,short,2016-01-15,2016-01-20,364.330994,420.230011,-0.153429,5,stop
BTC,long,2016-02-18,2016-03-04,422.372986,410.938995,-0.027071,15,reversion
BTC,short,2016-03-18,2016-03-28,409.548004,424.230988,-0.035852,10,reversion
BTC,long,2016-04-12,2016-05-19,425.190002,438.714996,0.031809,37,reversion
BTC,long,2016-05-27,2016-08-01,473.463989,606.271973,0.280503,66,reversion
BTC,short,2016-08-02,2016-08-08,547.465027,591.054016,-0.079620,6,stop
BTC,long,2016-09-05,2016-09-21,606.590027,597.148987,-0.015564,16,reversion
BTC,long,2016-10-10,2017-01-06,618.994019,902.200989,0.457528,88,reversion
BTC,short,2017-01-11,2017-01-17,777.757019,907.937988,-0.167380,6,stop
BTC,long,2017-02-03,2017-03-10,1029.910034,1116.719971,0.084289,35,reversion
BTC,short,2017-03-20,2017-04-03,1054.229980,1143.810059,-0.084972,14,reversion
BTC,long,2017-04-18,2017-07-10,1211.670044,2372.560059,0.958091,83,reversion
BTC,short,2017-07-11,2017-07-20,2337.790039,2817.600098,-0.205241,9,stop
BTC,long,2017-07-31,2017-09-08,2875.340088,4228.750000,0.470696,39,reversion
BTC,short,2017-09-13,2017-09-27,3882.590088,4200.669922,-0.081925,14,reversion
BTC,long,2017-10-09,2017-12-21,4772.020020,15802.900391,2.311575,73,reversion
BTC,short,2018-01-11,2018-02-15,13405.799805,10166.400391,0.241642,35,reversion
BTC,long,2018-02-20,2018-03-07,11403.700195,9965.570312,-0.126111,15,reversion
BTC,short,2018-03-14,2018-04-12,8269.809570,7889.250000,0.046018,29,reversion
BTC,long,2018-04-23,2018-05-11,8930.879883,8441.490234,-0.054797,18,reversion
BTC,short,2018-05-17,2018-06-06,8094.319824,7653.979980,0.054401,20,reversion
BTC,short,2018-06-11,2018-07-06,6906.919922,6673.500000,0.033795,25,reversion
BTC,long,2018-07-17,2018-08-06,7321.040039,6951.799805,-0.050435,20,reversion
BTC,short,2018-08-10,2018-08-24,6184.709961,6719.959961,-0.086544,14,reversion
BTC,long,2018-09-03,2018-09-06,7260.060059,6529.169922,-0.100673,3,stop
BTC,short,2018-09-17,2018-09-21,6281.200195,6734.950195,-0.072239,4,reversion
BTC,short,2018-10-11,2018-10-15,6256.240234,6596.540039,-0.054394,4,stop
BTC,short,2018-11-14,2018-12-20,5738.350098,4134.441406,0.279507,36,reversion
BTC,short,2019-01-15,2019-02-08,3630.675293,3666.780273,-0.009944,24,reversion
BTC,long,2019-02-18,2019-03-04,3915.714355,3761.557129,-0.039369,14,reversion
BTC,long,2019-03-18,2019-07-16,4032.507324,9477.641602,1.350310,120,reversion
BTC,long,2019-08-08,2019-08-14,11966.407227,10051.704102,-0.160007,6,stop
BTC,short,2019-08-28,2019-10-09,9754.422852,8595.740234,0.118785,42,reversion
BTC,short,2019-10-16,2019-10-25,8047.526855,8660.700195,-0.076194,9,reversion
BTC,long,2019-10-28,2019-11-11,9256.148438,8757.788086,-0.053841,14,reversion
BTC,short,2019-11-22,2020-01-06,7296.577637,7769.219238,-0.064776,45,reversion
BTC,long,2020-01-07,2020-02-20,8163.692383,9608.475586,0.176977,44,reversion
BTC,short,2020-02-26,2020-04-02,8820.522461,6793.624512,0.229793,36,reversion
BTC,long,2020-04-23,2020-06-11,7429.724609,9321.781250,0.254660,49,reversion
BTC,short,2020-06-25,2020-07-08,9264.813477,9428.333008,-0.017650,13,reversion
BTC,long,2020-07-22,2020-08-25,9525.363281,11366.134766,0.193249,34,reversion
BTC,short,2020-09-03,2020-10-08,10245.296875,10915.685547,-0.065434,35,reversion
BTC,long,2020-10-09,2021-01-21,11064.458008,30825.699219,1.786011,104,reversion
BTC,long,2021-02-08,2021-02-25,46196.464844,47093.851562,0.019425,17,reversion
BTC,long,2021-03-10,2021-03-24,56008.550781,52774.265625,-0.057746,14,reversion
BTC,long,2021-03-30,2021-04-19,58917.691406,55724.265625,-0.054201,20,reversion
BTC,short,2021-04-23,2021-04-30,51093.652344,57750.175781,-0.130281,7,stop
BTC,short,2021-05-12,2021-06-14,49150.535156,40218.476562,0.181729,33,reversion
BTC,short,2021-06-21,2021-07-26,31676.693359,37337.535156,-0.178707,35,reversion
BTC,long,2021-07-27,2021-09-07,39406.941406,46811.128906,0.187890,42,reversion
BTC,short,2021-09-20,2021-10-01,42843.800781,48116.941406,-0.123078,11,reversion
BTC,long,2021-10-05,2021-11-16,51514.812500,60161.246094,0.167844,42,reversion
BTC,short,2021-11-18,2021-12-23,56942.136719,50784.539062,0.108138,35,reversion
BTC,short,2022-01-04,2022-02-04,45897.574219,41500.875000,0.095794,31,reversion
BTC,long,2022-02-08,2022-02-18,44118.445312,40030.976562,-0.092648,10,reversion
BTC,long,2022-03-28,2022-04-08,47128.003906,42287.664062,-0.102706,11,stop
BTC,short,2022-04-26,2022-05-30,38117.460938,31726.390625,0.167668,34,reversion
BTC,short,2022-06-13,2022-07-07,22487.388672,21637.587891,0.037790,24,reversion
BTC,long,2022-07-18,2022-08-19,22485.689453,20877.552734,-0.071518,32,reversion
BTC,short,2022-08-26,2022-09-09,20260.019531,21381.152344,-0.055337,14,reversion
BTC,short,2022-09-21,2022-10-03,18547.400391,19623.580078,-0.058023,12,reversion
BTC,long,2022-10-26,2022-11-08,20770.441406,18541.271484,-0.107324,13,stop
BTC,short,2022-11-09,2022-11-10,15880.780273,17586.771484,-0.107425,1,stop
BTC,short,2022-11-21,2022-11-30,15787.284180,17168.566406,-0.087493,9,reversion
BTC,long,2022-12-13,2022-12-16,17781.318359,16647.484375,-0.063765,3,stop
BTC,long,2023-01-11,2023-02-09,17934.896484,21819.039062,0.216569,29,reversion
BTC,long,2023-02-15,2023-03-03,24307.841797,22362.679688,-0.080022,16,stop
BTC,short,2023-03-09,2023-03-13,20363.021484,24197.533203,-0.188308,4,stop
BTC,long,2023-03-16,2023-04-21,25052.789062,27276.910156,0.088777,36,reversion
BTC,short,2023-05-11,2023-05-29,27000.789062,27745.884766,-0.027595,18,reversion
BTC,short,2023-06-05,2023-06-20,25760.097656,28327.488281,-0.099665,15,stop
BTC,long,2023-06-21,2023-07-06,30027.296875,29909.337891,-0.003928,15,reversion
BTC,long,2023-07-13,2023-07-18,31476.048828,29856.562500,-0.051451,5,reversion
BTC,short,2023-07-20,2023-08-08,29792.015625,29765.492188,0.000890,19,reversion
BTC,short,2023-08-16,2023-09-14,28701.779297,26539.673828,0.075330,29,reversion
BTC,long,2023-10-02,2023-10-12,27530.785156,26756.798828,-0.028113,10,reversion
BTC,long,2023-10-16,2024-01-15,28519.466797,42511.968750,0.490630,91,reversion
BTC,short,2024-01-18,2024-01-29,41262.058594,43288.246094,-0.049105,11,reversion
BTC,long,2024-02-09,2024-03-19,47147.199219,61912.773438,0.313180,39,reversion
BTC,short,2024-04-17,2024-05-15,61276.691406,66267.492188,-0.081447,28,reversion
BTC,long,2024-05-17,2024-06-11,67051.875000,67332.031250,0.004178,25,reversion
BTC,short,2024-06-14,2024-07-15,66011.093750,64870.152344,0.017284,31,reversion
BTC,long,2024-07-19,2024-08-02,66710.156250,61415.066406,-0.079375,14,reversion
BTC,short,2024-08-05,2024-08-08,53991.457031,61710.136719,-0.142961,3,stop
BTC,short,2024-09-05,2024-09-13,56160.488281,60571.300781,-0.078539,8,reversion
BTC,long,2024-09-23,2024-10-02,63329.800781,60632.785156,-0.042587,9,reversion
BTC,long,2024-10-14,2024-12-23,66046.125000,94686.242188,0.433638,70,reversion
ETH,long,2017-12-11,2018-01-22,515.135986,1003.260010,0.947563,42,reversion
ETH,short,2018-02-02,2018-02-16,915.784973,944.210022,-0.031039,14,reversion
ETH,short,2018-03-07,2018-04-12,752.830994,492.941010,0.345217,36,reversion
ETH,long,2018-04-19,2018-05-17,567.888977,672.656982,0.184487,28,reversion
ETH,short,2018-05-23,2018-07-09,583.585022,476.682007,0.183183,47,reversion
ETH,short,2018-08-01,2018-09-21,420.747009,246.584000,0.413938,51,reversion
ETH,short,2018-10-11,2018-11-05,189.498993,209.091003,-0.103388,25,reversion
ETH,short,2018-11-14,2018-12-20,181.397003,116.216873,0.359323,36,reversion
ETH,long,2018-12-24,2018-12-27,140.238007,116.575912,-0.168728,3,stop
ETH,long,2019-01-01,2019-01-11,140.819412,127.548325,-0.094242,10,reversion
ETH,short,2019-01-25,2019-02-08,116.378342,119.267746,-0.024828,14,reversion
ETH,long,2019-02-18,2019-03-04,146.098373,127.774124,-0.125424,14,stop
ETH,long,2019-03-27,2019-04-25,140.988159,154.459396,0.095549,29,reversion
ETH,long,2019-05-13,2019-06-04,196.846283,241.338791,0.226027,22,reversion
ETH,long,2019-06-17,2019-07-11,274.351105,268.704041,-0.020583,24,reversion
ETH,short,2019-07-15,2019-08-05,229.776001,234.215027,-0.019319,21,reversion
ETH,short,2019-08-14,2019-09-16,186.607742,197.113174,-0.056297,33,reversion
ETH,long,2019-09-17,2019-09-24,208.608749,168.110733,-0.194134,7,stop
ETH,short,2019-09-26,2019-10-08,166.727127,182.021561,-0.091733,12,reversion
ETH,short,2019-10-23,2019-10-25,162.402786,181.523209,-0.117735,2,stop
ETH,short,2019-11-21,2020-01-03,161.462723,134.171707,0.169024,43,reversion
ETH,long,2020-01-14,2020-02-26,165.955353,225.680267,0.359885,43,reversion
ETH,short,2020-03-09,2020-04-02,201.986328,142.029144,0.296838,24,reversion
ETH,long,2020-04-21,2020-05-11,172.737701,185.912842,0.076273,20,reversion
ETH,long,2020-05-28,2020-06-15,219.840424,229.928909,0.045890,18,reversion
ETH,short,2020-06-30,2020-07-08,226.315002,246.670013,-0.089941,8,stop
ETH,long,2020-07-22,2020-08-27,262.190643,382.632629,0.459368,36,reversion
ETH,long,2020-09-01,2020-09-03,477.051910,385.671936,-0.191551,2,stop
ETH,short,2020-09-07,2020-09-17,352.673492,389.019226,-0.103058,10,reversion
ETH,short,2020-09-23,2020-10-09,321.116302,365.590485,-0.138499,16,reversion
ETH,long,2020-10-21,2021-02-23,392.189972,1570.203979,3.003682,125,reversion
ETH,long,2021-03-31,2021-05-19,1918.362061,2460.679199,0.282698,49,reversion
ETH,short,2021-05-28,2021-07-06,2419.906250,2324.679443,0.039351,39,reversion
ETH,short,2021-07-20,2021-07-23,1787.510742,2124.776611,-0.188679,3,stop
ETH,long,2021-07-29,2021-09-10,2380.956787,3211.505859,0.348830,43,reversion
ETH,short,2021-09-20,2021-10-04,2958.993408,3380.089111,-0.142310,14,reversion
ETH,long,2021-10-14,2021-11-16,3786.014160,4216.365234,0.113669,33,reversion
ETH,short,2021-12-10,2022-02-04,3908.496094,2983.586914,0.236641,56,reversion
ETH,short,2022-03-07,2022-03-18,2497.771240,2945.343018,-0.179188,11,stop
ETH,long,2022-03-22,2022-04-11,2973.131104,2981.052246,0.002664,20,reversion
ETH,short,2022-04-22,2022-07-07,2964.835693,1237.593384,0.582576,76,reversion
ETH,short,2022-07-12,2022-07-15,1038.191650,1233.129150,-0.187766,3,stop
ETH,long,2022-07-18,2022-08-19,1578.717896,1612.987305,0.021707,32,reversion
ETH,short,2022-08-26,2022-09-09,1507.782837,1719.085449,-0.140141,14,reversion
ETH,short,2022-09-15,2022-10-04,1471.693481,1362.126587,0.074450,19,reversion
ETH,long,2022-10-25,2022-11-08,1461.665405,1332.835571,-0.088139,14,stop
ETH,short,2022-11-09,2022-11-10,1100.169800,1299.464600,-0.181149,1,stop
ETH,long,2022-12-13,2022-12-16,1320.549194,1168.259399,-0.115323,3,stop
ETH,long,2023-01-09,2023-02-09,1321.538940,1546.438232,0.170180,31,reversion
ETH,short,2023-02-13,2023-02-15,1507.165894,1673.745972,-0.110525,2,stop
ETH,long,2023-02-17,2023-03-03,1694.783325,1569.167603,-0.074119,14,reversion
ETH,short,2023-03-09,2023-03-13,1438.660767,1680.308960,-0.167967,4,stop
ETH,long,2023-03-14,2023-04-21,1703.507080,1849.999878,0.085995,38,reversion
ETH,short,2023-05-11,2023-05-23,1796.490601,1854.380615,-0.032224,12,reversion
ETH,short,2023-06-12,2023-06-21,1742.528687,1891.007202,-0.085209,9,stop
ETH,long,2023-06-30,2023-07-24,1933.188965,1850.002075,-0.043031,24,reversion
ETH,short,2023-08-02,2023-09-28,1839.089722,1652.882690,0.101250,57,reversion
ETH,long,2023-09-29,2023-10-09,1667.943848,1579.806641,-0.052842,10,stop
ETH,short,2023-10-10,2023-10-23,1567.713013,1765.382690,-0.126088,13,stop
ETH,long,2023-10-24,2023-12-19,1784.437500,2177.872559,0.220481,56,reversion
ETH,long,2023-12-27,2024-01-22,2378.739990,2310.826416,-0.028550,26,reversion
ETH,long,2024-02-12,2024-03-18,2658.115967,3517.985107,0.323488,35,reversion
ETH,short,2024-04-15,2024-05-20,3101.600342,3663.855469,-0.181279,35,stop
ETH,long,2024-05-21,2024-06-07,3789.312744,3678.629150,-0.029209,17,reversion
ETH,short,2024-06-24,2024-07-15,3350.256348,3489.552734,-0.041578,21,reversion
ETH,short,2024-08-05,2024-08-23,2417.206299,2764.447021,-0.143654,18,reversion
ETH,short,2024-09-05,2024-09-19,2367.737549,2464.752197,-0.040974,14,reversion
ETH,long,2024-09-24,2024-10-02,2654.354980,2365.231689,-0.108924,8,stop
ETH,long,2024-11-06,2024-12-18,2724.169189,3618.791260,0.328402,42,reversion
