date,gb_2y_pct,us_2y_pct,rate_diff_pp,d_diff_pp,gbpusd_close,gbpusd_return,position,gross_return,cost,net_return,cum_gross,cum_net
2022-01-14,0.794000,0.969000,-0.175000,-0.039000,1.371366,0.000267,-1.000000,-0.000267,0.000000,-0.000267,6.724340,3.607913
2022-01-17,0.844000,1.009509,-0.165509,0.009491,1.367353,-0.002926,-1.000000,0.002926,0.000000,0.002926,6.744017,3.618470
2022-01-18,0.871000,1.047000,-0.176000,-0.010491,1.364800,-0.001867,1.000000,-0.001867,0.000366,-0.002233,6.731426,3.610389
2022-01-19,0.904000,1.059000,-0.155000,0.021000,1.360026,-0.003498,-1.000000,0.003498,0.000368,0.003130,6.754972,3.621691
2022-01-20,0.892000,1.029000,-0.137000,0.018000,1.360859,0.000612,1.000000,0.000612,0.000367,0.000245,6.759109,3.622578
2022-01-21,0.874000,1.006000,-0.132000,0.005000,1.359767,-0.000802,1.000000,-0.000802,0.000000,-0.000802,6.753686,3.619671
2022-01-24,0.868000,0.975000,-0.107000,0.025000,1.355583,-0.003077,1.000000,-0.003077,0.000000,-0.003077,6.732904,3.608533
2022-01-25,0.896000,1.021000,-0.125000,-0.018000,1.348927,-0.004910,1.000000,-0.004910,0.000000,-0.004910,6.699845,3.590815
2022-01-26,0.918000,1.156000,-0.238000,-0.113000,1.351078,0.001594,-1.000000,-0.001594,0.000370,-0.001964,6.689163,3.583761
2022-01-27,0.962000,1.188000,-0.226000,0.012000,1.346801,-0.003165,-1.000000,0.003165,0.000000,0.003165,6.710335,3.595104
2022-01-28,0.970000,1.164000,-0.194000,0.032000,1.338832,-0.005918,1.000000,-0.005918,0.000373,-0.006291,6.670626,3.572487
2022-01-31,1.058000,1.183000,-0.125000,0.069000,1.340339,0.001126,1.000000,0.001126,0.000000,0.001126,6.678136,3.576509
2022-02-01,1.051000,1.169000,-0.118000,0.007000,1.344538,0.003133,1.000000,0.003133,0.000000,0.003133,6.699057,3.587714
2022-02-02,1.035000,1.156000,-0.121000,-0.003000,1.352539,0.005951,1.000000,0.005951,0.000000,0.005951,6.738924,3.609064
2022-02-03,1.148000,1.200000,-0.052000,0.069000,1.356502,0.002930,-1.000000,-0.002930,0.000369,-0.003299,6.719178,3.597159
2022-02-04,1.269000,1.314000,-0.045000,0.007000,1.359841,0.002461,1.000000,0.002461,0.000368,0.002094,6.735716,3.604690
2022-02-07,1.269000,1.294000,-0.025000,0.020000,1.353345,-0.004777,1.000000,-0.004777,0.000000,-0.004777,6.703537,3.587469
2022-02-08,1.327000,1.343000,-0.016000,0.009000,1.353781,0.000322,1.000000,0.000322,0.000000,0.000322,6.705697,3.588625
2022-02-09,1.284000,1.358000,-0.074000,-0.058000,1.354757,0.000721,1.000000,0.000721,0.000000,0.000721,6.710530,3.591212
2022-02-10,1.364000,1.581000,-0.217000,-0.143000,1.353327,-0.001056,-1.000000,0.001056,0.000369,0.000686,6.717614,3.593676
2022-02-11,1.427000,1.500000,-0.073000,0.144000,1.355179,0.001369,-1.000000,-0.001369,0.000000,-0.001369,6.708419,3.588757
2022-02-14,1.518000,1.578000,-0.060000,0.013000,1.356963,0.001316,1.000000,0.001316,0.000368,0.000948,6.717249,3.592158
2022-02-15,1.545000,1.575000,-0.030000,0.030000,1.353290,-0.002707,1.000000,-0.002707,0.000000,-0.002707,6.699069,3.582436
2022-02-16,1.413000,1.527000,-0.114000,-0.084000,1.354115,0.000609,1.000000,0.000609,0.000000,0.000609,6.703151,3.584619
2022-02-17,1.342000,1.481000,-0.139000,-0.025000,1.358493,0.003233,-1.000000,-0.003233,0.000368,-0.003601,6.681479,3.571710
2022-02-18,1.260000,1.472000,-0.212000,-0.073000,1.361878,0.002492,-1.000000,-0.002492,0.000000,-0.002492,6.664827,3.562809
2022-02-21,1.283000,1.440670,-0.157670,0.054330,1.359342,-0.001862,-1.000000,0.001862,0.000000,0.001862,6.677238,3.569444
2022-02-22,1.331000,1.555000,-0.224000,-0.066330,1.359601,0.000190,1.000000,0.000190,0.000368,-0.000177,6.678509,3.568810
2022-02-23,1.287000,1.596000,-0.309000,-0.085000,1.358936,-0.000489,-1.000000,0.000489,0.000368,0.000121,6.681776,3.569243
2022-02-24,1.261000,1.586000,-0.325000,-0.016000,1.354573,-0.003210,-1.000000,0.003210,0.000000,0.003210,6.703227,3.580701
2022-02-25,1.207000,1.572000,-0.365000,-0.040000,1.337327,-0.012731,-1.000000,0.012731,0.000000,0.012731,6.788568,3.626289
2022-02-28,1.047000,1.436000,-0.389000,-0.024000,1.337327,0.000000,-1.000000,-0.000000,0.000000,-0.000000,6.788568,3.626289
2022-03-01,0.803000,1.323000,-0.520000,-0.131000,1.342282,0.003705,-1.000000,-0.003705,0.000000,-0.003705,6.763419,3.612854
2022-03-02,1.085000,1.518000,-0.433000,0.087000,1.333511,-0.006534,-1.000000,0.006534,0.000000,0.006534,6.807612,3.636461
2022-03-03,1.128000,1.532000,-0.404000,0.029000,1.339692,0.004635,1.000000,0.004635,0.000373,0.004262,6.839168,3.651961
2022-03-04,1.059000,1.482000,-0.423000,-0.019000,1.335096,-0.003431,1.000000,-0.003431,0.000000,-0.003431,6.815701,3.639430
2022-03-07,1.177000,1.556000,-0.379000,0.044000,1.321248,-0.010372,-1.000000,0.010372,0.000378,0.009993,6.886392,3.675800
2022-03-08,1.336000,1.603000,-0.267000,0.112000,1.311230,-0.007583,1.000000,-0.007583,0.000381,-0.007964,6.834175,3.646526
2022-03-09,1.414000,1.664000,-0.250000,0.017000,1.309929,-0.000992,1.000000,-0.000992,0.000000,-0.000992,6.827397,3.642909
2022-03-10,1.351000,1.700000,-0.349000,-0.099000,1.318565,0.006593,1.000000,0.006593,0.000000,0.006593,6.872409,3.666926
2022-03-11,1.320000,1.752000,-0.432000,-0.083000,1.310324,-0.006250,-1.000000,0.006250,0.000382,0.005869,6.915363,3.688446
2022-03-14,1.392000,1.865000,-0.473000,-0.041000,1.305030,-0.004040,-1.000000,0.004040,0.000000,0.004040,6.943304,3.703349
2022-03-15,1.368000,1.855000,-0.487000,-0.014000,1.301185,-0.002946,-1.000000,0.002946,0.000000,0.002946,6.963758,3.714259
2022-03-16,1.412000,1.942000,-0.530000,-0.043000,1.304649,0.002662,-1.000000,-0.002662,0.000000,-0.002662,6.945224,3.704373
2022-03-17,1.300000,1.920000,-0.620000,-0.090000,1.314112,0.007254,-1.000000,-0.007254,0.000000,-0.007254,6.894844,3.677502
2022-03-18,1.209000,1.942000,-0.733000,-0.113000,1.316041,0.001467,-1.000000,-0.001467,0.000000,-0.001467,6.884726,3.672106
2022-03-21,1.327000,2.119000,-0.792000,-0.059000,1.316084,0.000033,-1.000000,-0.000033,0.000000,-0.000033,6.884500,3.671985
2022-03-22,1.421000,2.168000,-0.747000,0.045000,1.316829,0.000566,-1.000000,-0.000566,0.000000,-0.000566,6.880602,3.669906
2022-03-23,1.352000,2.100000,-0.748000,-0.001000,1.326647,0.007456,1.000000,0.007456,0.000377,0.007079,6.931902,3.695884
2022-03-24,1.357000,2.141000,-0.784000,-0.036000,1.320603,-0.004556,-1.000000,0.004556,0.000379,0.004177,6.963484,3.711324
2022-03-25,1.418000,2.276000,-0.858000,-0.074000,1.319575,-0.000779,-1.000000,0.000779,0.000000,0.000779,6.968905,3.714213
2022-03-28,1.364000,2.332000,-0.968000,-0.110000,1.317627,-0.001476,-1.000000,0.001476,0.000000,0.001476,6.979190,3.719695
2022-03-29,1.360000,2.371000,-1.011000,-0.043000,1.310358,-0.005517,-1.000000,0.005517,0.000000,0.005517,7.017691,3.740215
2022-03-30,1.375000,2.312000,-0.937000,0.074000,1.309380,-0.000746,-1.000000,0.000746,0.000000,0.000746,7.022929,3.743006
2022-03-31,1.355000,2.339000,-0.984000,-0.047000,1.313888,0.003442,1.000000,0.003442,0.000381,0.003062,7.047105,3.754467
2022-04-01,1.377000,2.462000,-1.085000,-0.101000,1.314700,0.000618,-1.000000,-0.000618,0.000380,-0.000998,7.042750,3.750719
2022-04-04,1.368000,2.424000,-1.056000,0.029000,1.310376,-0.003289,-1.000000,0.003289,0.000000,0.003289,7.065914,3.763055
2022-04-05,1.465000,2.518000,-1.053000,0.003000,1.311458,0.000826,1.000000,0.000826,0.000381,0.000445,7.071752,3.764730
2022-04-06,1.472000,2.476000,-1.004000,0.049000,1.307737,-0.002838,1.000000,-0.002838,0.000000,-0.002838,7.051684,3.754046
2022-04-07,1.475000,2.464000,-0.989000,0.015000,1.307207,-0.000405,1.000000,-0.000405,0.000000,-0.000405,7.048826,3.752525
2022-04-08,1.495000,2.522000,-1.027000,-0.038000,1.306933,-0.000209,1.000000,-0.000209,0.000000,-0.000209,7.047352,3.751740
2022-04-11,1.558000,2.508000,-0.950000,0.077000,1.303220,-0.002841,-1.000000,0.002841,0.000384,0.002457,7.067374,3.760960
2022-04-12,1.513000,2.409000,-0.896000,0.054000,1.302423,-0.000612,1.000000,-0.000612,0.000384,-0.000996,7.063048,3.757213
2022-04-13,1.489000,2.354000,-0.865000,0.031000,1.300255,-0.001664,1.000000,-0.001664,0.000000,-0.001664,7.051292,3.750960
2022-04-14,1.564000,2.456000,-0.892000,-0.027000,1.312026,0.009053,1.000000,0.009053,0.000000,0.009053,7.115128,3.784918
2022-04-15,1.564000,2.456000,-0.892000,0.000000,1.307002,-0.003830,-1.000000,0.003830,0.000383,0.003447,7.142375,3.797964
2022-04-18,1.564000,2.452000,-0.888000,0.004000,1.305756,-0.000953,0.000000,-0.000000,0.000191,-0.000191,7.142375,3.797237
2022-04-19,1.585000,2.596000,-1.011000,-0.123000,1.300982,-0.003656,1.000000,-0.003656,0.000192,-0.003848,7.116265,3.782625
2022-04-20,1.570000,2.582000,-1.012000,-0.001000,1.301372,0.000299,-1.000000,-0.000299,0.000384,-0.000684,7.114134,3.780040
