date,gross_return,cost,net_return,gross_exposure,weight_SPY,weight_EFA,weight_AGG,weight_VNQ,weight_GLD,bench_SPY,bench_6040,bench_EW5,cum_strategy,cum_SPY,cum_6040,cum_EW5
2020-05-25,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000,1.370532,3.202739,2.469053,2.040651
2020-05-26,-0.003167,0.000000,-0.003167,0.400000,0.000000,0.000000,0.200000,0.000000,0.200000,0.012321,0.006745,0.012498,1.366192,3.242199,2.485707,2.066155
2020-05-27,0.003626,0.000100,0.003526,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.014879,0.009507,0.010033,1.371010,3.290439,2.509340,2.086885
2020-05-28,0.000165,0.000000,0.000165,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,-0.001845,-0.001379,0.003005,1.371236,3.284369,2.505878,2.093155
2020-05-29,0.002891,0.000000,0.002891,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.004456,0.003730,0.000195,1.375200,3.299003,2.515225,2.093563
2020-06-01,0.001617,0.000000,0.001617,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.004042,0.002200,0.010700,1.377423,3.312337,2.520759,2.115965
2020-06-02,0.000531,0.000000,0.000531,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.008280,0.005309,0.004017,1.378155,3.339764,2.534142,2.124464
2020-06-03,-0.001522,0.000000,-0.001522,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.013308,0.006998,0.009666,1.376057,3.384210,2.551874,2.145000
2020-06-04,0.000983,0.000000,0.000983,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,-0.002627,-0.002771,-0.001864,1.377409,3.375320,2.544804,2.141001
2020-06-05,0.001191,0.000000,0.001191,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.025630,0.015618,0.012207,1.379049,3.461829,2.584547,2.167136
2020-06-08,0.007405,0.000100,0.007305,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.012088,0.007697,0.012365,1.389124,3.503675,2.604442,2.193932
2020-06-09,-0.005224,0.000100,-0.005324,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.007457,-0.003961,-0.005224,1.381728,3.477548,2.594124,2.182472
2020-06-10,0.002129,0.000100,0.002029,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,-0.005580,-0.001709,-0.002955,1.384533,3.458143,2.589690,2.176022
2020-06-11,-0.024024,0.000000,-0.024024,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,-0.057649,-0.035270,-0.036864,1.351270,3.258784,2.498353,2.095805
2020-06-12,0.002883,0.000100,0.002783,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.011976,0.007594,0.013503,1.355031,3.297811,2.517326,2.124105
2020-06-15,0.002174,0.000000,0.002174,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.009336,0.006928,0.005822,1.357976,3.328598,2.534766,2.136472
2020-06-16,0.003361,0.000000,0.003361,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.019247,0.010769,0.009770,1.362540,3.392666,2.562062,2.157346
2020-06-17,-0.000618,0.000000,-0.000618,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,-0.004154,-0.002832,-0.002772,1.361698,3.378574,2.554807,2.151366
2020-06-18,-0.000113,0.000000,-0.000113,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.000385,0.000639,-0.003374,1.361544,3.379874,2.556439,2.144108
2020-06-19,0.001132,0.000000,0.001132,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,-0.005715,-0.003293,-0.002750,1.363085,3.360559,2.548021,2.138211
2020-06-22,0.002524,0.000000,0.002524,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.006415,0.003747,0.004716,1.366526,3.382116,2.557568,2.148296
2020-06-23,0.002571,0.000000,0.002571,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.004604,0.002695,0.002847,1.370039,3.397687,2.564459,2.154412
2020-06-24,-0.005832,0.000000,-0.005832,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,-0.025509,-0.015373,-0.016650,1.362048,3.311017,2.525036,2.118540
2020-06-25,0.002261,0.000000,0.002261,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.010721,0.006908,0.007658,1.365128,3.346513,2.542479,2.134764
2020-06-26,-0.003620,0.000000,-0.003620,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,-0.023752,-0.013776,-0.010359,1.360186,3.267027,2.507454,2.112650
2020-06-29,0.003217,0.000000,0.003217,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.014698,0.009158,0.008699,1.364562,3.315046,2.530416,2.131027
2020-06-30,0.003619,0.000000,0.003619,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.012809,0.008024,0.005629,1.369501,3.357509,2.550721,2.143023
2020-07-01,0.000612,0.000000,0.000612,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.007005,0.004416,0.005977,1.370339,3.381028,2.561986,2.155832
2020-07-02,0.001771,0.000000,0.001771,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.005507,0.003779,0.003391,1.372765,3.399647,2.571667,2.163143
2020-07-03,0.000000,0.000000,0.000000,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000,1.372765,3.399647,2.571667,2.163143
2020-07-06,0.004268,0.000000,0.004268,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.015437,0.009228,0.007439,1.378625,3.452129,2.595399,2.179234
2020-07-07,-0.003427,0.000100,-0.003527,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,-0.010314,-0.005579,-0.007399,1.373762,3.416523,2.580919,2.163111
2020-07-08,0.002705,0.000100,0.002605,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.007649,0.004454,0.004106,1.377340,3.442656,2.592415,2.171992
2020-07-09,-0.003432,0.000100,-0.003532,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,-0.005693,-0.002368,-0.004682,1.372476,3.423057,2.586277,2.161821
2020-07-10,0.001287,0.000100,0.001187,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.010211,0.005655,0.004044,1.374105,3.458009,2.600901,2.170564
2020-07-13,-0.002784,0.000100,-0.002884,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,-0.008659,-0.005229,-0.005165,1.370142,3.428066,2.587300,2.159353
2020-07-14,0.003845,0.000100,0.003745,0.600000,0.200000,0.000000,0.200000,0.000000,0.200000,0.012959,0.008417,0.008468,1.375274,3.472491,2.609077,2.177639
2020-07-15,0.004290,0.000100,0.004190,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.009187,0.005546,0.006243,1.381036,3.504392,2.623546,2.191234
2020-07-16,-0.003704,0.000000,-0.003704,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,-0.003293,-0.001706,-0.006096,1.375921,3.492851,2.619070,2.177875
2020-07-17,0.003601,0.000000,0.003601,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.002899,0.002144,0.006203,1.380876,3.502977,2.624684,2.191384
2020-07-20,0.003775,0.000000,0.003775,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.008082,0.005286,0.001386,1.386089,3.531287,2.638559,2.194420
2020-07-21,0.003361,0.000000,0.003361,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.002127,0.001512,0.003850,1.390747,3.538799,2.642548,2.202868
2020-07-22,0.004878,0.000000,0.004878,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.005692,0.003751,0.007933,1.397532,3.558942,2.652460,2.220343
2020-07-23,-0.001977,0.000000,-0.001977,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,-0.011931,-0.006689,-0.002811,1.394769,3.516479,2.634718,2.214101
2020-07-24,-0.000740,0.000000,-0.000740,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,-0.006441,-0.003998,-0.002212,1.393737,3.493831,2.624183,2.209203
2020-07-27,0.007899,0.000000,0.007899,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.007292,0.004107,0.009792,1.404747,3.519309,2.634961,2.230835
2020-07-28,-0.000745,0.000000,-0.000745,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,-0.006342,-0.003537,0.003232,1.403699,3.496989,2.625642,2.238045
2020-07-29,0.006301,0.000000,0.006301,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.012299,0.007849,0.010176,1.412544,3.539998,2.646250,2.260820
2020-07-30,-0.004995,0.000000,-0.004995,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,-0.003568,-0.001839,-0.006287,1.405487,3.527367,2.641383,2.246606
2020-07-31,-0.000777,0.000000,-0.000777,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.007902,0.004909,-0.001145,1.404395,3.555240,2.654348,2.244034
2020-08-03,0.005596,0.000000,0.005596,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.006952,0.004329,0.002942,1.412254,3.579957,2.665838,2.250635
2020-08-04,0.006520,0.000000,0.006520,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.003863,0.003088,0.009508,1.421462,3.593785,2.674070,2.272035
2020-08-05,0.003375,0.000000,0.003375,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.006211,0.002958,0.002369,1.426259,3.616106,2.681980,2.277417
2020-08-06,0.004496,0.000000,0.004496,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.006684,0.004580,0.004816,1.432671,3.640278,2.694263,2.288386
2020-08-07,-0.004082,0.000000,-0.004082,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.000718,-0.000038,-0.001226,1.426823,3.642891,2.694162,2.285581
2020-08-10,0.000382,0.000000,0.000382,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.002989,0.001425,0.000697,1.427368,3.653780,2.698001,2.287175
2020-08-11,-0.012222,0.000000,-0.012222,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,-0.008254,-0.006059,-0.015106,1.409922,3.623620,2.681654,2.252624
2020-08-12,0.005884,0.000000,0.005884,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.013942,0.007559,0.007901,1.418218,3.674141,2.701923,2.270421
2020-08-13,0.002735,0.000000,0.002735,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,-0.001808,-0.002567,0.000276,1.422098,3.667499,2.694988,2.271048
2020-08-14,-0.002269,0.000000,-0.002269,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.000030,-0.000354,-0.002244,1.418871,3.667607,2.694034,2.265952
2020-08-17,0.006757,0.000000,0.006757,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.003177,0.002447,0.008384,1.428459,3.679258,2.700627,2.284949
2020-08-18,0.002398,0.000000,0.002398,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.002160,0.001871,0.001445,1.431885,3.687206,2.705679,2.288251
2020-08-19,-0.008338,0.000000,-0.008338,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,-0.004163,-0.003105,-0.011851,1.419945,3.671855,2.697277,2.261133
2020-08-20,0.001714,0.000000,0.001714,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.003113,0.002578,0.003614,1.422379,3.683287,2.704230,2.269305
2020-08-21,-0.001710,0.000000,-0.001710,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.003547,0.002533,-0.001388,1.419947,3.696353,2.711080,2.266155
2020-08-24,0.003450,0.000000,0.003450,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.010133,0.005911,0.004736,1.424845,3.733809,2.727106,2.276887
2020-08-25,0.000644,0.000000,0.000644,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.003499,0.001257,0.001160,1.425763,3.746875,2.730534,2.279528
2020-08-26,0.005497,0.000000,0.005497,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.010026,0.005948,0.003659,1.433600,3.784440,2.746774,2.287868
2020-08-27,-0.004608,0.000000,-0.004608,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.002186,-0.000074,-0.001664,1.426994,3.792713,2.746572,2.284060
2020-08-28,0.007771,0.000100,0.007671,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.006460,0.004418,0.007771,1.437940,3.817212,2.758707,2.301809
2020-08-31,-0.003368,0.000000,-0.003368,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.003622,-0.001293,-0.003368,1.433097,3.803385,2.755140,2.294056
2020-09-01,0.002752,0.000100,0.002652,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.009418,0.006480,0.002899,1.436897,3.839207,2.772994,2.300705
2020-09-02,0.003347,0.000000,0.003347,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.014464,0.009489,0.007063,1.441706,3.894737,2.799307,2.316954
2020-09-03,-0.015374,0.000100,-0.015474,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.034414,-0.020548,-0.015374,1.419397,3.760702,2.741788,2.281333
2020-09-04,-0.002840,0.000000,-0.002840,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.008165,-0.006887,-0.002840,1.415366,3.729998,2.722905,2.274854
2020-09-07,0.000000,0.000000,0.000000,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.000000,0.000000,0.000000,1.415366,3.729998,2.722905,2.274854
2020-09-08,-0.010521,0.000000,-0.010521,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.027323,-0.015953,-0.010521,1.400475,3.628083,2.679466,2.250921
2020-09-09,0.009609,0.000100,0.009509,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.019748,0.011815,0.011586,1.413792,3.699729,2.711123,2.277001
2020-09-10,-0.008890,0.000100,-0.008990,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.017364,-0.010384,-0.008890,1.401082,3.635487,2.682969,2.256759
2020-09-11,0.002323,0.000100,0.002223,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.000509,0.000779,0.001207,1.404196,3.637337,2.685060,2.259484
2020-09-14,0.005310,0.000000,0.005310,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.013171,0.007937,0.010195,1.411652,3.685246,2.706370,2.282519
2020-09-15,0.004247,0.000100,0.004147,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.005052,0.003065,0.004247,1.417506,3.703865,2.714665,2.292212
2020-09-16,0.000729,0.000000,0.000729,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.003969,-0.002584,0.000729,1.418540,3.689166,2.707650,2.293884
2020-09-17,-0.006429,0.000000,-0.006429,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.008795,-0.005175,-0.006429,1.409420,3.656719,2.693637,2.279135
2020-09-18,-0.008403,0.000000,-0.008403,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.011513,-0.007381,-0.008403,1.397577,3.614621,2.673756,2.259984
2020-09-21,-0.011276,0.000100,-0.011376,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,-0.011130,-0.006610,-0.017289,1.381677,3.574392,2.656082,2.220911
2020-09-22,0.001157,0.000000,0.001157,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.010184,0.006415,0.003549,1.383276,3.610795,2.673121,2.228793
2020-09-23,-0.011052,0.000000,-0.011052,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,-0.023191,-0.014759,-0.017077,1.367987,3.527058,2.633667,2.190733
2020-09-24,0.001103,0.000000,0.001103,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.002665,0.001633,0.002178,1.369496,3.536458,2.637968,2.195503
2020-09-25,0.003399,0.000000,0.003399,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.016167,0.009836,0.007524,1.374152,3.593632,2.663915,2.212022
2020-09-28,0.008515,0.000000,0.008515,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.016609,0.010304,0.012608,1.385853,3.653320,2.691364,2.239911
2020-09-29,0.000412,0.000000,0.000412,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,-0.005446,-0.003200,-0.001025,1.386424,3.633423,2.682751,2.237614
2020-09-30,-0.000975,0.000000,-0.000975,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.007582,0.003907,-0.000366,1.385072,3.660972,2.693232,2.236796
2020-10-01,0.004506,0.000000,0.004506,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.006420,0.004402,0.008508,1.391313,3.684475,2.705086,2.255826
2020-10-02,0.000764,0.000100,0.000664,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.009494,-0.006103,0.000764,1.392237,3.649493,2.688577,2.257550
2020-10-05,0.008060,0.000000,0.008060,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.017733,0.009351,0.008060,1.403459,3.714210,2.713717,2.275747
2020-10-06,-0.008464,0.000000,-0.008464,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.014216,-0.008189,-0.008464,1.391581,3.661409,2.691493,2.256486
2020-10-07,0.005262,0.000000,0.005262,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.017407,0.010172,0.005262,1.398904,3.725142,2.718871,2.268361
2020-10-08,0.007471,0.000000,0.007471,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.008862,0.005828,0.007471,1.409356,3.758156,2.734716,2.285309
2020-10-09,0.006243,0.000000,0.006243,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.008930,0.005460,0.006243,1.418154,3.791717,2.749648,2.299575
2020-10-12,0.005131,0.000000,0.005131,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.016088,0.010434,0.005131,1.425430,3.852717,2.778338,2.311373
2020-10-13,-0.010069,0.000000,-0.010069,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.006526,-0.003814,-0.010069,1.411077,3.827573,2.767741,2.288099
2020-10-14,-0.003295,0.000000,-0.003295,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.006283,-0.003533,-0.003295,1.406427,3.803523,2.757964,2.280559
2020-10-15,-0.001012,0.000000,-0.001012,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.001236,-0.001080,-0.001012,1.405004,3.798823,2.754985,2.278252
2020-10-16,-0.001410,0.000000,-0.001410,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.000604,-0.000566,-0.001410,1.403023,3.796527,2.753425,2.275040
2020-10-19,-0.007037,0.000000,-0.007037,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.015204,-0.009597,-0.007037,1.393150,3.738806,2.727000,2.259031
2020-10-20,0.002588,0.000100,0.002488,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.004006,0.002064,0.004021,1.396616,3.753784,2.732628,2.268114
2020-10-21,-0.000666,0.000100,-0.000766,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.001893,-0.001611,-0.000666,1.395547,3.746678,2.728224,2.266604
2020-10-22,-0.001091,0.000000,-0.001091,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.005485,0.002576,-0.001091,1.394025,3.767229,2.735252,2.264132
2020-10-23,0.003259,0.000000,0.003259,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.003395,0.002617,0.003259,1.398568,3.780020,2.742410,2.271512
2020-10-26,-0.009988,0.000000,-0.009988,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.018480,-0.010543,-0.009988,1.384600,3.710165,2.713496,2.248825
2020-10-27,-0.001271,0.000100,-0.001371,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,-0.003447,-0.001150,-0.004478,1.382702,3.697374,2.710375,2.238755
2020-10-28,-0.016323,0.000000,-0.016323,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,-0.034179,-0.021084,-0.021096,1.360131,3.571002,2.653230,2.191526
2020-10-29,0.001791,0.000000,0.001791,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.010164,0.005385,0.004473,1.362568,3.607297,2.667516,2.201328
2020-10-30,-0.002754,0.000000,-0.002754,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,-0.010425,-0.007344,-0.004077,1.358814,3.569691,2.647926,2.192352
2020-11-02,0.007151,0.000000,0.007151,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.011208,0.007450,0.011930,1.368532,3.609702,2.667652,2.218506
2020-11-03,0.009823,0.000000,0.009823,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.017656,0.010423,0.013674,1.381975,3.673434,2.695456,2.248843
2020-11-04,0.008234,0.000100,0.008134,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.022349,0.016072,0.008234,1.393215,3.755532,2.738779,2.267359
2020-11-05,0.014438,0.000000,0.014438,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.019503,0.012075,0.014438,1.413330,3.828776,2.771849,2.300095
2020-11-06,-0.001146,0.000000,-0.001146,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.000229,-0.001018,-0.001146,1.411711,3.827901,2.769027,2.297460
2020-11-09,0.005639,0.000000,0.005639,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.012566,0.005672,0.005639,1.419672,3.876001,2.784733,2.310415
2020-11-10,0.004761,0.000000,0.004761,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.001467,-0.001528,0.004761,1.426431,3.870317,2.780477,2.321414
2020-11-11,0.003190,0.000000,0.003190,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.007429,0.004696,0.003190,1.430981,3.899068,2.793535,2.328819
2020-11-12,-0.005416,0.000000,-0.005416,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.009701,-0.004147,-0.005416,1.423231,3.861244,2.781950,2.316207
2020-11-13,0.012580,0.000000,0.012580,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.013844,0.008375,0.012580,1.441134,3.914700,2.805248,2.345344
2020-11-16,0.006793,0.000000,0.006793,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.012483,0.007456,0.006793,1.450924,3.963567,2.826163,2.361275
2020-11-17,-0.001416,0.000000,-0.001416,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.005378,-0.002411,-0.001416,1.448869,3.942249,2.819349,2.357932
2020-11-18,-0.008361,0.000000,-0.008361,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.012035,-0.006949,-0.008361,1.436756,3.894804,2.799756,2.338218
2020-11-19,0.003025,0.000000,0.003025,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.004210,0.003272,0.003025,1.441102,3.911202,2.808918,2.345291
2020-11-20,-0.001044,0.000000,-0.001044,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.006848,-0.003703,-0.001044,1.439598,3.884419,2.798517,2.342843
2020-11-23,-0.002668,0.000000,-0.002668,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.005994,0.003495,-0.002668,1.435756,3.907703,2.808299,2.336591
2020-11-24,0.003937,0.000000,0.003937,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.016114,0.009127,0.003937,1.441409,3.970671,2.833930,2.345791
2020-11-25,-0.000605,0.000000,-0.000605,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.001542,-0.001060,-0.000605,1.440536,3.964550,2.830926,2.344371
2020-11-26,0.000000,0.000000,0.000000,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.000000,0.000000,0.000000,1.440536,3.964550,2.830926,2.344371
2020-11-27,-0.000649,0.000000,-0.000649,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.002785,0.002349,-0.000649,1.439602,3.975592,2.837574,2.342849
2020-11-30,-0.007063,0.000100,-0.007163,0.800000,0.200000,0.200000,0.200000,0.200000,0.000000,-0.004427,-0.002115,-0.008398,1.429290,3.957990,2.831572,2.323175
2020-12-01,0.008830,0.000000,0.008830,0.800000,0.200000,0.200000,0.200000,0.200000,0.000000,0.010938,0.005297,0.013042,1.441912,4.001281,2.846571,2.353475
2020-12-02,0.000157,0.000100,0.000057,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.002104,0.000821,0.000157,1.441994,4.009698,2.848908,2.353845
2020-12-03,0.003876,0.000000,0.003876,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.000273,0.000516,0.003876,1.447584,4.008605,2.850378,2.362970
2020-12-04,0.005364,0.000000,0.005364,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.008618,0.004085,0.005364,1.455349,4.043150,2.862022,2.375645
2020-12-07,-0.000484,0.000000,-0.000484,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.002055,-0.000621,-0.000484,1.454644,4.034841,2.860245,2.374494
2020-12-08,0.001294,0.000000,0.001294,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.002926,0.001790,0.001294,1.456527,4.046649,2.865364,2.377568
2020-12-09,-0.006466,0.000000,-0.006466,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.008969,-0.005959,-0.006466,1.447109,4.010354,2.848291,2.362194
2020-12-10,-0.000550,0.000000,-0.000550,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.000327,0.000790,-0.000550,1.446313,4.009042,2.850541,2.360894
2020-12-11,-0.000439,0.000000,-0.000439,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.001172,-0.000262,-0.000439,1.445677,4.004342,2.849793,2.359857
2020-12-14,-0.002869,0.000000,-0.002869,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.004477,-0.002923,-0.002869,1.441529,3.986413,2.841461,2.353086
2020-12-15,0.011756,0.000000,0.011756,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.013519,0.008349,0.011756,1.458476,4.040306,2.865184,2.380749
2020-12-16,0.002341,0.000000,0.002341,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.001570,0.000773,0.002341,1.461891,4.046649,2.867398,2.386323
2020-12-17,0.006554,0.000000,0.006554,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.005592,0.003338,0.006554,1.471472,4.069277,2.876969,2.401962
2020-12-18,-0.006296,0.000000,-0.006296,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.003993,-0.002599,-0.006296,1.462208,4.053029,2.869490,2.386841
2020-12-21,-0.005040,0.000000,-0.005040,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.003575,-0.002145,-0.005040,1.454839,4.038538,2.863335,2.374812
2020-12-22,-0.000734,0.000000,-0.000734,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.001686,-0.000434,-0.000734,1.453772,4.031730,2.862092,2.373070
2020-12-23,0.002232,0.000000,0.002232,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.000899,0.000268,0.002232,1.457017,4.035353,2.862859,2.378367
2020-12-24,0.003596,0.000000,0.003596,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.003891,0.002707,0.003596,1.462256,4.051053,2.870610,2.386919
2020-12-25,0.000000,0.000000,0.000000,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.000000,0.000000,0.000000,1.462256,4.051053,2.870610,2.386919
2020-12-28,0.003849,0.000000,0.003849,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.008591,0.005222,0.003849,1.467884,4.085855,2.885601,2.396106
